monotonic_offset_s,utc_timestamp,T,T_dot,U,U_dot,V,V_dot,f,f_dot,mem
9.5,2026-05-05T21:32:57.234245+00:00,55.8223,0.3523,94.964,1.588,0.8473,0.0,2400.0,0.0,7.2123
10.0,2026-05-05T21:32:57.738401+00:00,56.0369,0.3344,95.3194,1.2283,0.8473,0.0,2400.0,0.0,7.206
10.5,2026-05-05T21:32:58.234456+00:00,56.3292,0.3843,95.3381,0.8669,0.8473,0.0,2400.0,0.0,7.2029
11.0,2026-05-05T21:32:58.734164+00:00,56.2993,0.2954,95.6069,0.7049,0.8473,0.0,2400.0,0.0,7.1502
11.5,2026-05-05T21:32:59.234734+00:00,56.4036,0.2907,95.6979,0.534,0.8473,0.0,2400.0,0.0,7.1245
12.0,2026-05-05T21:32:59.734225+00:00,56.7383,0.3507,95.8835,0.4105,0.8473,0.0,2400.0,0.0,7.0608
12.5,2026-05-05T21:33:00.240245+00:00,56.9955,0.3332,96.0262,0.3541,0.8473,0.0,2400.0,0.0,7.0297
13.0,2026-05-05T21:33:00.734348+00:00,57.066,0.3833,96.0201,0.2336,0.8473,0.0,2400.0,0.0,7.0145
13.5,2026-05-05T21:33:01.235736+00:00,57.1201,0.3583,96.1312,0.2644,0.8473,0.0,2400.0,0.0,7.0071
14.0,2026-05-05T21:33:01.734194+00:00,57.289,0.2754,96.1239,0.1723,0.8473,0.0,2400.0,0.0,7.0034
14.5,2026-05-05T21:33:02.234488+00:00,57.2916,0.148,96.3035,0.2019,0.8473,0.0,2400.0,0.0,7.0017
15.0,2026-05-05T21:33:02.738380+00:00,57.6753,0.3047,96.2564,0.1243,0.8473,0.0,2400.0,0.0,6.9496
15.5,2026-05-05T21:33:03.238691+00:00,57.7157,0.2978,96.3128,0.0955,0.8473,0.0,2400.0,0.0,6.9242
16.0,2026-05-05T21:33:03.734216+00:00,57.8741,0.2925,96.1247,0.0349,0.8473,0.0,2400.0,0.0,6.9118
16.5,2026-05-05T21:33:04.234422+00:00,57.7412,0.2248,96.2116,0.0268,0.8473,0.0,2400.0,0.0,6.9058
17.0,2026-05-05T21:33:04.734331+00:00,57.8937,0.1092,96.2783,0.0515,0.8473,0.0,2400.0,0.0,6.8516
17.5,2026-05-05T21:33:05.240114+00:00,58.1381,0.2112,96.3296,0.0087,0.8473,0.0,2400.0,0.0,6.8252
18.0,2026-05-05T21:33:05.734199+00:00,58.326,0.2259,96.1145,-0.0473,0.8473,0.0,2400.0,0.0,6.8123
18.5,2026-05-05T21:33:06.234447+00:00,58.2158,0.2373,96.1806,-0.0441,0.8473,0.0,2400.0,0.0,6.806
19.0,2026-05-05T21:33:06.734166+00:00,58.3857,0.246,96.2545,0.0433,0.8473,0.0,2400.0,0.0,6.7517
19.5,2026-05-05T21:33:07.234225+00:00,58.5163,0.1891,96.2882,0.0255,0.8473,0.0,2400.0,0.0,6.7252
20.0,2026-05-05T21:33:07.738170+00:00,58.6167,0.1453,96.1058,-0.0575,0.8473,0.0,2400.0,0.0,6.7123
20.5,2026-05-05T21:33:08.234215+00:00,58.6938,0.239,96.197,-0.0442,0.8473,0.0,2400.0,0.0,6.706
21.0,2026-05-05T21:33:08.734174+00:00,58.7531,0.1837,96.3828,0.0894,0.8473,0.0,2400.0,0.0,6.7029
21.5,2026-05-05T21:33:09.234273+00:00,58.9259,0.2048,96.2942,0.0379,0.8473,0.0,2400.0,0.0,6.7014
22.0,2026-05-05T21:33:09.734207+00:00,59.0588,0.2211,96.3187,0.0214,0.8473,0.0,2400.0,0.0,6.6495
22.5,2026-05-05T21:33:10.239020+00:00,59.0336,0.1699,96.3375,0.0165,0.8473,0.0,2400.0,0.0,6.6242
23.0,2026-05-05T21:33:10.734173+00:00,59.1415,0.1942,96.3751,0.0898,0.8473,0.0,2400.0,0.0,6.6118
23.5,2026-05-05T21:33:11.234227+00:00,59.0972,0.0856,96.3809,0.0613,0.8473,0.0,2400.0,0.0,6.6058
24.0,2026-05-05T21:33:11.735011+00:00,59.3177,0.1295,96.3853,0.0008,0.8473,0.0,2400.0,0.0,6.6028
24.5,2026-05-05T21:33:12.234181+00:00,59.3599,0.1631,96.4118,0.0392,0.8473,0.0,2400.0,0.0,6.6014
25.0,2026-05-05T21:33:12.740510+00:00,59.3923,0.1254,96.4322,0.0378,0.8473,0.0,2400.0,0.0,6.5495
25.5,2026-05-05T21:33:13.234287+00:00,59.4172,0.16,96.3322,-0.0018,0.8473,0.0,2400.0,0.0,6.5753
26.0,2026-05-05T21:33:13.734307+00:00,59.4364,0.0593,96.371,-0.0014,0.8473,0.0,2400.0,0.0,6.5368
26.5,2026-05-05T21:33:14.234492+00:00,59.4511,0.0456,96.1695,-0.0705,0.8473,0.0,2400.0,0.0,6.5691
27.0,2026-05-05T21:33:14.734203+00:00,59.4624,0.0351,96.246,-0.0464,0.8473,0.0,2400.0,0.0,6.5337
27.5,2026-05-05T21:33:15.240283+00:00,59.7257,0.1542,96.3047,-0.0357,0.8473,0.0,2400.0,0.0,6.5165
28.0,2026-05-05T21:33:15.734174+00:00,59.8007,0.1822,96.3731,-0.0197,0.8473,0.0,2400.0,0.0,6.508
28.5,2026-05-05T21:33:16.234190+00:00,60.1129,0.3309,96.4024,0.0234,0.8473,0.0,2400.0,0.0,6.5039
29.0,2026-05-05T21:33:16.734512+00:00,60.0984,0.318,96.5407,0.0566,0.8473,0.0,2400.0,0.0,6.5019
29.5,2026-05-05T21:33:17.234190+00:00,60.3417,0.308,96.5082,0.1129,0.8473,0.0,2400.0,0.0,6.5009
30.0,2026-05-05T21:33:17.739095+00:00,60.5288,0.364,96.5063,0.0868,0.8473,0.0,2400.0,0.0,6.5005
30.5,2026-05-05T21:33:18.234205+00:00,60.418,0.1525,96.3891,0.0281,0.8473,0.0,2400.0,0.0,6.5002
31.0,2026-05-05T21:33:18.734234+00:00,60.4601,0.1809,96.4148,0.0139,0.8473,0.0,2400.0,0.0,6.5001
31.5,2026-05-05T21:33:19.234194+00:00,60.747,0.2026,96.4576,0.0184,0.8473,0.0,2400.0,0.0,6.5001
32.0,2026-05-05T21:33:19.734170+00:00,60.713,0.0921,96.4443,-0.0321,0.8473,0.0,2400.0,0.0,6.5
32.5,2026-05-05T21:33:20.239818+00:00,60.6868,0.1344,96.4572,-0.017,0.8473,0.0,2400.0,0.0,6.5
33.0,2026-05-05T21:33:20.735271+00:00,60.794,0.167,96.5828,0.0255,0.8473,0.0,2400.0,0.0,6.5
33.5,2026-05-05T21:33:21.234218+00:00,60.8764,0.0647,96.4479,0.0196,0.8473,0.0,2400.0,0.0,6.5
34.0,2026-05-05T21:33:21.734161+00:00,60.8124,0.0497,96.5757,0.0536,0.8473,0.0,2400.0,0.0,6.4488
34.5,2026-05-05T21:33:22.234248+00:00,61.0178,0.1655,96.6739,0.0721,0.8473,0.0,2400.0,0.0,6.475
35.0,2026-05-05T21:33:22.742519+00:00,61.1757,0.1908,96.4948,0.0168,0.8473,0.0,2400.0,0.0,6.4878
35.5,2026-05-05T21:33:23.234179+00:00,61.1697,0.1467,96.5191,0.0207,0.8473,0.0,2400.0,0.0,6.494
36.0,2026-05-05T21:33:23.734190+00:00,61.1652,0.1764,96.6304,0.0159,0.8473,0.0,2400.0,0.0,6.4971
36.5,2026-05-05T21:33:24.235891+00:00,61.2889,0.1356,96.8316,0.1279,0.8473,0.0,2400.0,0.0,6.4986
37.0,2026-05-05T21:33:24.734208+00:00,61.384,0.1042,96.7318,0.052,0.8473,0.0,2400.0,0.0,6.4993
37.5,2026-05-05T21:33:25.238001+00:00,61.4572,0.1437,96.6781,0.0014,0.8473,0.0,2400.0,0.0,6.4997
38.0,2026-05-05T21:33:25.734166+00:00,61.3861,0.1105,96.7295,0.0782,0.8473,0.0,2400.0,0.0,6.4998
38.5,2026-05-05T21:33:26.234556+00:00,61.7133,0.2122,96.6764,0.0524,0.8473,0.0,2400.0,0.0,6.4999
39.0,2026-05-05T21:33:26.734179+00:00,61.5829,0.0994,96.6356,0.0017,0.8473,0.0,2400.0,0.0,6.5
39.5,2026-05-05T21:33:27.234329+00:00,61.61,0.0764,96.6042,-0.0758,0.8473,0.0,2400.0,0.0,6.5
40.0,2026-05-05T21:33:27.741214+00:00,61.6308,0.1224,96.6958,-0.012,0.8473,0.0,2400.0,0.0,6.5
40.5,2026-05-05T21:33:28.234322+00:00,61.5196,-0.0968,96.5116,-0.0555,0.8473,0.0,2400.0,0.0,6.5
41.0,2026-05-05T21:33:28.734187+00:00,61.4341,-0.0744,96.6246,-0.0349,0.8473,0.0,2400.0,0.0,6.5
41.5,2026-05-05T21:33:29.234214+00:00,61.7501,0.0701,96.5958,-0.0269,0.8473,0.0,2400.0,0.0,6.5
42.0,2026-05-05T21:33:29.735758+00:00,61.8658,0.1175,96.5736,-0.0206,0.8473,0.0,2400.0,0.0,6.5
42.5,2026-05-05T21:33:30.239705+00:00,61.8274,0.1539,96.5335,-0.0236,0.8473,0.0,2400.0,0.0,6.5
43.0,2026-05-05T21:33:30.734195+00:00,62.0525,0.3092,96.41,-0.0953,0.8473,0.0,2400.0,0.0,6.5
43.5,2026-05-05T21:33:31.235701+00:00,62.2255,0.2377,96.292,-0.0732,0.8473,0.0,2400.0,0.0,6.5
44.0,2026-05-05T21:33:31.734185+00:00,62.3584,0.2463,96.3401,-0.0948,0.8473,0.0,2400.0,0.0,6.5
44.5,2026-05-05T21:33:32.235907+00:00,62.5879,0.3802,96.2614,-0.1115,0.8473,0.0,2400.0,0.0,6.5
45.0,2026-05-05T21:33:32.747433+00:00,62.5097,0.2286,96.2009,-0.1242,0.8473,0.0,2400.0,0.0,6.5
45.5,2026-05-05T21:33:33.234374+00:00,62.3223,0.0484,96.1544,-0.1263,0.8473,0.0,2400.0,0.0,6.5
46.0,2026-05-05T21:33:33.734390+00:00,62.5601,0.1009,96.1418,-0.0894,0.8473,0.0,2400.0,0.0,6.5512
46.5,2026-05-05T21:33:34.234443+00:00,62.6156,0.0139,95.8776,-0.1381,0.8473,0.0,2400.0,0.0,6.5762
47.0,2026-05-05T21:33:34.734232+00:00,62.6583,0.0743,95.8828,-0.1524,0.8473,0.0,2400.0,0.0,6.5884
47.5,2026-05-05T21:33:35.239029+00:00,62.8184,0.248,96.0025,-0.0863,0.8473,0.0,2400.0,0.0,6.5943
48.0,2026-05-05T21:33:35.735256+00:00,62.9414,0.1906,95.9788,-0.0741,0.8473,0.0,2400.0,0.0,6.546
48.5,2026-05-05T21:33:36.234459+00:00,63.1632,0.2738,96.0994,-0.0184,0.8473,0.0,2400.0,0.0,6.5225
49.0,2026-05-05T21:33:36.734246+00:00,62.9519,0.1468,96.0532,-0.0295,0.8473,0.0,2400.0,0.0,6.511
49.5,2026-05-05T21:33:37.234193+00:00,63.1713,0.1765,96.1566,0.093,0.8473,0.0,2400.0,0.0,6.5053
50.0,2026-05-05T21:33:37.738077+00:00,63.0854,0.072,96.2129,0.11,0.8473,0.0,2400.0,0.0,6.5026
50.5,2026-05-05T21:33:38.234179+00:00,63.2739,0.0553,96.1405,0.046,0.8473,0.0,2400.0,0.0,6.5525
51.0,2026-05-05T21:33:38.735731+00:00,63.2915,0.1698,95.9923,0.0045,0.8473,0.0,2400.0,0.0,6.5256
51.5,2026-05-05T21:33:39.234199+00:00,63.305,0.0669,96.1098,0.0035,0.8473,0.0,2400.0,0.0,6.5125
52.0,2026-05-05T21:33:39.734164+00:00,63.4427,0.1787,95.9687,-0.0282,0.8473,0.0,2400.0,0.0,6.5061
52.5,2026-05-05T21:33:40.238463+00:00,63.4213,0.0737,96.0916,-0.0217,0.8473,0.0,2400.0,0.0,6.503
53.0,2026-05-05T21:33:40.734300+00:00,63.532,0.1203,96.0704,-0.0475,0.8473,0.0,2400.0,0.0,6.5015
53.5,2026-05-05T21:33:41.234179+00:00,63.7445,0.2197,96.0078,-0.0442,0.8473,0.0,2400.0,0.0,6.5007
54.0,2026-05-05T21:33:41.734360+00:00,63.7804,0.1689,96.006,0.0046,0.8473,0.0,2400.0,0.0,6.5003
54.5,2026-05-05T21:33:42.236101+00:00,63.8081,0.1934,96.1203,0.0035,0.8473,0.0,2400.0,0.0,6.5002
55.0,2026-05-05T21:33:42.740426+00:00,63.9566,0.2123,96.2082,0.0798,0.8473,0.0,2400.0,0.0,6.5001
55.5,2026-05-05T21:33:43.234195+00:00,63.9435,0.0995,96.0443,-0.0158,0.8473,0.0,2400.0,0.0,6.5
56.0,2026-05-05T21:33:43.734302+00:00,63.9335,0.0765,96.1266,0.0187,0.8473,0.0,2400.0,0.0,6.5
56.5,2026-05-05T21:33:44.234195+00:00,63.9257,0.0588,96.1899,0.0607,0.8473,0.0,2400.0,0.0,6.5512
57.0,2026-05-05T21:33:44.735080+00:00,63.9198,-0.0184,96.1228,0.0389,0.8473,0.0,2400.0,0.0,6.5762
57.5,2026-05-05T21:33:45.238091+00:00,64.0425,0.0495,96.0481,-0.0241,0.8473,0.0,2400.0,0.0,6.5884
58.0,2026-05-05T21:33:45.734217+00:00,64.1368,0.1017,96.0138,-0.0648,0.8473,0.0,2400.0,0.0,6.5943
58.5,2026-05-05T21:33:46.236261+00:00,64.2092,0.1418,95.9875,-0.0189,0.8473,0.0,2400.0,0.0,6.5972
59.000001,2026-05-05T21:33:46.736050+00:00,64.1377,0.109,96.1061,-0.0068,0.8473,0.0,2400.0,0.0,6.5986
59.5,2026-05-05T21:33:47.234260+00:00,64.0827,0.0201,95.9658,-0.0747,0.8473,0.0,2400.0,0.0,6.5993
60.0,2026-05-05T21:33:47.738930+00:00,64.295,0.0791,95.9737,-0.0497,0.8473,0.0,2400.0,0.0,6.5997
60.5,2026-05-05T21:33:48.234190+00:00,64.4581,0.1244,95.9798,-0.0228,0.8473,0.0,2400.0,0.0,6.8046
61.0,2026-05-05T21:33:48.734501+00:00,64.7108,0.2865,95.8456,-0.0561,0.8473,0.0,2400.0,0.0,6.9047
61.5,2026-05-05T21:33:49.234459+00:00,64.7777,0.3475,95.8814,-0.0354,0.8473,0.0,2400.0,0.0,6.9535
62.0,2026-05-05T21:33:49.734207+00:00,64.9564,0.3307,95.7931,-0.1043,0.8473,0.0,2400.0,0.0,6.9261
62.5,2026-05-05T21:33:50.239546+00:00,64.9665,0.2542,95.9336,-0.0108,0.8473,0.0,2400.0,0.0,6.9127
63.0,2026-05-05T21:33:50.734202+00:00,65.2288,0.259,95.9258,-0.016,0.8473,0.0,2400.0,0.0,6.855
63.5,2026-05-05T21:33:51.235321+00:00,65.3031,0.2627,95.943,-0.0123,0.8473,0.0,2400.0,0.0,6.8268
64.0,2026-05-05T21:33:51.734227+00:00,65.233,0.1383,95.9562,0.0368,0.8473,0.0,2400.0,0.0,6.7619
64.5,2026-05-05T21:33:52.234222+00:00,65.1791,0.1063,96.0589,0.0592,0.8473,0.0,2400.0,0.0,6.7302
65.0,2026-05-05T21:33:52.739367+00:00,65.2649,0.0181,96.0452,0.084,0.8473,0.0,2400.0,0.0,6.7147
65.5,2026-05-05T21:33:53.234465+00:00,65.2036,-0.0498,96.0348,0.0337,0.8473,0.0,2400.0,0.0,6.7072
66.000351,2026-05-05T21:33:53.735400+00:00,65.411,0.089,95.8879,-0.0126,0.8473,0.0,2400.0,0.0,6.6523
66.5,2026-05-05T21:33:54.234314+00:00,65.3159,0.0684,96.0295,0.0289,0.8473,0.0,2400.0,0.0,6.6255
67.0,2026-05-05T21:33:54.734178+00:00,65.3701,0.0526,95.907,-0.0164,0.8473,0.0,2400.0,0.0,6.6125
67.5,2026-05-05T21:33:55.238671+00:00,65.4117,0.1041,96.0211,-0.0126,0.8473,0.0,2400.0,0.0,6.6061
68.0,2026-05-05T21:33:55.734231+00:00,65.4437,0.0163,96.0162,-0.0097,0.8473,0.0,2400.0,0.0,6.603
68.5,2026-05-05T21:33:56.235716+00:00,65.4683,0.0762,96.0125,-0.0074,0.8473,0.0,2400.0,0.0,6.6014
69.0,2026-05-05T21:33:56.734214+00:00,65.6145,0.1222,96.1253,0.0791,0.8473,0.0,2400.0,0.0,6.6007
69.5,2026-05-05T21:33:57.234348+00:00,65.8541,0.2212,96.3508,0.1071,0.8473,0.0,2400.0,0.0,6.6003
70.0,2026-05-05T21:33:57.740778+00:00,65.6565,0.1064,96.3853,0.1594,0.8473,0.0,2400.0,0.0,6.549
70.5,2026-05-05T21:33:58.234174+00:00,65.6318,0.0818,96.5276,0.1688,0.8473,0.0,2400.0,0.0,6.5751
71.0,2026-05-05T21:33:58.734565+00:00,65.6129,-0.0008,96.6369,0.2069,0.8473,0.0,2400.0,0.0,6.5366
71.5,2026-05-05T21:33:59.235931+00:00,65.8529,-0.0006,96.6052,0.1976,0.8473,0.0,2400.0,0.0,6.5179
72.0,2026-05-05T21:33:59.734215+00:00,65.7828,0.0632,96.5577,0.1442,0.8473,0.0,2400.0,0.0,6.5087
72.5,2026-05-05T21:34:00.238674+00:00,65.7289,0.0485,96.6601,0.1031,0.8473,0.0,2400.0,0.0,6.5043
73.0,2026-05-05T21:34:00.734253+00:00,66.0693,0.2282,96.6462,0.0869,0.8473,0.0,2400.0,0.0,6.5021
73.5,2026-05-05T21:34:01.236082+00:00,66.331,0.239,96.6123,0.0283,0.8473,0.0,2400.0,0.0,6.501
74.0,2026-05-05T21:34:01.734195+00:00,66.2775,0.2474,96.4706,-0.0554,0.8473,0.0,2400.0,0.0,6.5005
74.5,2026-05-05T21:34:02.234241+00:00,66.491,0.381,96.4774,-0.0426,0.8473,0.0,2400.0,0.0,6.5002
75.0,2026-05-05T21:34:02.738670+00:00,66.4005,0.1656,96.2513,-0.1022,0.8473,0.0,2400.0,0.0,6.4489
75.5,2026-05-05T21:34:03.234338+00:00,66.331,0.0,96.3088,-0.1171,0.8473,0.0,2400.0,0.0,6.4751
76.0,2026-05-05T21:34:03.734181+00:00,66.5321,0.1273,96.1217,-0.1748,0.8473,0.0,2400.0,0.0,6.4366
76.5,2026-05-05T21:34:04.234349+00:00,66.6866,0.0978,96.2092,-0.1344,0.8473,0.0,2400.0,0.0,6.4179
77.0,2026-05-05T21:34:04.734246+00:00,66.6782,0.1388,96.1608,-0.1033,0.8473,0.0,2400.0,0.0,6.4087
77.5,2026-05-05T21:34:05.239658+00:00,66.6716,0.1703,96.1236,-0.118,0.8473,0.0,2400.0,0.0,6.4043
78.0,2026-05-05T21:34:05.734229+00:00,66.7939,0.1309,96.095,-0.0521,0.8473,0.0,2400.0,0.0,6.4021
78.5,2026-05-05T21:34:06.234178+00:00,66.8879,0.1006,96.073,-0.0786,0.8473,0.0,2400.0,0.0,6.401
79.0,2026-05-05T21:34:06.736043+00:00,66.8328,0.0773,96.1718,0.0167,0.8473,0.0,2400.0,0.0,6.4005
79.5,2026-05-05T21:34:07.234180+00:00,66.9178,0.1231,96.1552,-0.018,0.8473,0.0,2400.0,0.0,6.4002
80.0,2026-05-05T21:34:07.738244+00:00,66.7286,-0.0327,96.235,0.0247,0.8473,0.0,2400.0,0.0,6.3489
80.5,2026-05-05T21:34:08.234265+00:00,67.0922,0.1022,96.2963,0.0576,0.8473,0.0,2400.0,0.0,6.3751
81.0,2026-05-05T21:34:08.734265+00:00,67.2444,0.2058,96.3434,0.0828,0.8473,0.0,2400.0,0.0,6.3878
81.5,2026-05-05T21:34:09.234659+00:00,67.2341,0.1582,96.3797,0.1022,0.8473,0.0,2400.0,0.0,6.3941
82.0,2026-05-05T21:34:09.734218+00:00,67.3535,0.3125,96.4075,0.0786,0.8473,0.0,2400.0,0.0,6.3971
82.5,2026-05-05T21:34:10.238975+00:00,67.0634,-0.0144,96.4289,0.0912,0.8473,0.0,2400.0,0.0,6.3986
83.0,2026-05-05T21:34:10.734287+00:00,67.095,-0.0747,96.3297,0.0316,0.8473,0.0,2400.0,0.0,6.3993
83.5,2026-05-05T21:34:11.234287+00:00,67.1193,-0.0574,96.3691,0.0243,0.8473,0.0,2400.0,0.0,6.3997
84.0,2026-05-05T21:34:11.734319+00:00,67.2653,-0.0441,96.2837,-0.0199,0.8473,0.0,2400.0,0.0,6.3998
84.5,2026-05-05T21:34:12.234202+00:00,67.3774,0.157,96.3337,-0.0153,0.8473,0.0,2400.0,0.0,6.3999
85.0,2026-05-05T21:34:12.742639+00:00,67.5909,0.2479,96.2334,-0.058,0.8473,0.0,2400.0,0.0,6.3488
85.5,2026-05-05T21:34:13.234708+00:00,67.6277,0.2542,96.0868,-0.114,0.8473,0.0,2400.0,0.0,6.375
86.0,2026-05-05T21:34:13.734212+00:00,67.7833,0.259,96.0667,-0.0876,0.8473,0.0,2400.0,0.0,6.3878
86.5,2026-05-05T21:34:14.234170+00:00,67.9029,0.2627,96.167,-0.0674,0.8473,0.0,2400.0,0.0,6.394
87.0,2026-05-05T21:34:14.734176+00:00,67.7402,0.0747,96.1283,-0.0518,0.8473,0.0,2400.0,0.0,6.3971
87.5,2026-05-05T21:34:15.240152+00:00,67.7425,0.0574,96.2375,-0.0321,0.8473,0.0,2400.0,0.0,6.3986
88.0,2026-05-05T21:34:15.734169+00:00,67.7442,-0.0195,96.0668,-0.0555,0.8473,0.0,2400.0,0.0,6.3993
88.5,2026-05-05T21:34:16.234174+00:00,67.7456,-0.0786,96.1902,0.0345,0.8473,0.0,2400.0,0.0,6.3997
89.0,2026-05-05T21:34:16.735094+00:00,67.6193,-0.0605,96.0305,-0.0121,0.8473,0.0,2400.0,0.0,6.3998
89.5,2026-05-05T21:34:17.234397+00:00,67.6496,-0.0465,96.1391,-0.0093,0.8473,0.0,2400.0,0.0,6.3999
90.0,2026-05-05T21:34:17.739766+00:00,67.6728,-0.0357,96.1069,-0.0071,0.8473,0.0,2400.0,0.0,6.3488
90.5,2026-05-05T21:34:18.234353+00:00,67.5634,-0.0911,96.3136,0.0254,0.8473,0.0,2400.0,0.0,6.375
91.0,2026-05-05T21:34:18.734487+00:00,67.7338,0.0573,96.241,0.0581,0.8473,0.0,2400.0,0.0,6.3878
91.5,2026-05-05T21:34:19.234768+00:00,67.7376,0.044,96.0696,-0.0402,0.8473,0.0,2400.0,0.0,6.394
92.0,2026-05-05T21:34:19.734223+00:00,67.8677,0.0975,96.0535,0.0077,0.8473,0.0,2400.0,0.0,6.3459
92.5,2026-05-05T21:34:20.237646+00:00,67.8405,0.1385,96.0179,-0.0404,0.8473,0.0,2400.0,0.0,6.3736
93.0,2026-05-05T21:34:20.734200+00:00,67.9468,0.1065,96.1295,0.0075,0.8473,0.0,2400.0,0.0,6.3359
93.5,2026-05-05T21:34:21.234288+00:00,67.9013,0.0818,96.0995,-0.0714,0.8473,0.0,2400.0,0.0,6.3175
94.0,2026-05-05T21:34:21.734233+00:00,67.9935,0.0629,96.1922,-0.0163,0.8473,0.0,2400.0,0.0,6.3086
94.5,2026-05-05T21:34:22.234180+00:00,68.1917,0.1756,96.2634,0.0646,0.8473,0.0,2400.0,0.0,6.3042
95.0,2026-05-05T21:34:22.742083+00:00,68.2168,0.135,96.295,0.0805,0.8473,0.0,2400.0,0.0,6.302
95.5,2026-05-05T21:34:23.237074+00:00,68.6178,0.3583,96.3425,0.1082,0.8473,0.0,2400.0,0.0,6.3522
96.0,2026-05-05T21:34:23.734226+00:00,68.6716,0.339,96.2632,0.0446,0.8473,0.0,2400.0,0.0,6.3767
96.5,2026-05-05T21:34:24.234176+00:00,68.5856,0.1969,96.2023,0.0343,0.8473,0.0,2400.0,0.0,6.3374
97.0,2026-05-05T21:34:24.734201+00:00,68.774,0.2786,96.2712,0.0263,0.8473,0.0,2400.0,0.0,6.3183
97.5,2026-05-05T21:34:25.238025+00:00,68.7916,0.0869,96.0927,-0.0569,0.8473,0.0,2400.0,0.0,6.3089
98.0,2026-05-05T21:34:25.734247+00:00,68.9324,0.1304,96.0713,-0.0746,0.8473,0.0,2400.0,0.0,6.3555
98.5,2026-05-05T21:34:26.234210+00:00,69.0406,0.2275,96.0316,-0.1036,0.8473,0.0,2400.0,0.0,6.3783
99.0,2026-05-05T21:34:26.734421+00:00,68.8692,0.0476,96.14,-0.0411,0.8473,0.0,2400.0,0.0,6.3894
99.5,2026-05-05T21:34:27.234261+00:00,68.992,0.1002,96.1076,-0.0316,0.8473,0.0,2400.0,0.0,6.3948
100.0,2026-05-05T21:34:27.741142+00:00,68.7046,-0.1139,96.0827,-0.0628,0.8473,0.0,2400.0,0.0,6.3463
100.5,2026-05-05T21:34:28.234228+00:00,68.9928,-0.0239,96.0636,-0.0097,0.8473,0.0,2400.0,0.0,6.3738
101.0,2026-05-05T21:34:28.734199+00:00,68.9598,0.0453,96.2803,0.0697,0.8473,0.0,2400.0,0.0,6.336
101.5,2026-05-05T21:34:29.234215+00:00,69.1889,0.0984,96.0997,0.0227,0.8473,0.0,2400.0,0.0,6.3176
102.0,2026-05-05T21:34:29.734363+00:00,69.365,0.3302,96.1692,0.0097,0.8473,0.0,2400.0,0.0,6.3086
102.5,2026-05-05T21:34:30.242044+00:00,69.5004,0.2538,96.0143,-0.0311,0.8473,0.0,2400.0,0.0,6.3042
103.0,2026-05-05T21:34:30.734571+00:00,69.4772,0.2587,96.1267,0.0147,0.8473,0.0,2400.0,0.0,6.302
103.5,2026-05-05T21:34:31.234203+00:00,69.5866,0.1988,96.0974,0.0113,0.8473,0.0,2400.0,0.0,6.301
