monotonic_offset_s,utc_timestamp,T,T_dot,U,U_dot,V,V_dot,f,f_dot,mem
29.0,2026-05-06T03:59:40.424311+00:00,58.2992,0.2341,96.3379,0.0314,0.8461,0.0,2400.0,0.0,6.5129
29.5,2026-05-06T03:59:40.924286+00:00,58.3226,0.1799,96.3291,-0.0222,0.8461,0.0,2400.0,0.0,6.5575
30.0,2026-05-06T03:59:41.430065+00:00,58.4678,0.2019,96.2529,-0.0556,0.8461,0.0,2400.0,0.0,6.5792
30.5,2026-05-06T03:59:41.924273+00:00,58.5793,0.1552,96.1944,-0.0813,0.8461,0.0,2400.0,0.0,6.5899
31.0,2026-05-06T03:59:42.424453+00:00,58.5378,0.1193,96.2651,-0.0239,0.8461,0.0,2400.0,0.0,6.5951
31.5,2026-05-06T03:59:42.924251+00:00,58.6332,0.1553,96.2038,-0.0184,0.8461,0.0,2400.0,0.0,6.5976
32.0,2026-05-06T03:59:43.426085+00:00,58.7065,0.1194,96.1566,-0.0604,0.8461,0.0,2400.0,0.0,6.5988
32.5,2026-05-06T03:59:43.928774+00:00,58.7629,0.0918,96.0741,-0.085,0.8461,0.0,2400.0,0.0,6.5994
33.0,2026-05-06T03:59:44.424287+00:00,58.8062,0.1342,96.057,-0.0653,0.8461,0.0,2400.0,0.0,6.5997
33.5,2026-05-06T03:59:44.924276+00:00,58.8394,0.1031,96.2752,0.0269,0.8461,0.0,2400.0,0.0,6.5999
34.0,2026-05-06T03:59:45.424364+00:00,58.9923,0.1429,96.2115,-0.0179,0.8461,0.0,2400.0,0.0,6.5999
34.5,2026-05-06T03:59:45.924271+00:00,59.1098,0.1735,96.2783,0.0248,0.8461,0.0,2400.0,0.0,6.6
35.0,2026-05-06T03:59:46.429806+00:00,58.9455,0.0697,96.1676,0.0037,0.8461,0.0,2400.0,0.0,6.5488
35.5,2026-05-06T03:59:46.924308+00:00,59.0738,0.1172,96.1288,0.0182,0.8461,0.0,2400.0,0.0,6.575
36.0,2026-05-06T03:59:47.424305+00:00,59.1725,0.0901,96.1916,0.0449,0.8461,0.0,2400.0,0.0,6.5878
36.5,2026-05-06T03:59:47.924349+00:00,59.121,0.0056,96.1241,-0.0504,0.8461,0.0,2400.0,0.0,6.594
37.0,2026-05-06T03:59:48.424357+00:00,59.4632,0.2588,96.0954,-0.0387,0.8461,0.0,2400.0,0.0,6.5971
37.5,2026-05-06T03:59:48.930015+00:00,59.599,0.2626,95.9576,-0.1069,0.8461,0.0,2400.0,0.0,6.5986
38.0,2026-05-06T03:59:49.424854+00:00,59.4488,0.1382,95.9443,-0.0744,0.8461,0.0,2400.0,0.0,6.7017
38.5,2026-05-06T03:59:49.926303+00:00,59.5879,0.2335,95.8415,-0.0958,0.8461,0.0,2400.0,0.0,6.752
39.0,2026-05-06T03:59:50.424622+00:00,59.6949,0.1158,95.9939,-0.0659,0.8461,0.0,2400.0,0.0,6.7766
39.5,2026-05-06T03:59:50.924336+00:00,59.6498,0.0254,96.0878,-0.0121,0.8461,0.0,2400.0,0.0,6.7374
40.0,2026-05-06T03:59:51.433247+00:00,59.8697,0.2104,96.0907,-0.0016,0.8461,0.0,2400.0,0.0,6.7182
40.5,2026-05-06T03:59:51.924304+00:00,59.9114,0.1617,95.9308,-0.0089,0.8461,0.0,2400.0,0.0,6.7089
41.0,2026-05-06T03:59:52.424261+00:00,60.0707,0.1879,95.9468,0.0009,0.8461,0.0,2400.0,0.0,6.7043
41.5,2026-05-06T03:59:52.924265+00:00,60.1932,0.2717,95.9591,0.0392,0.8461,0.0,2400.0,0.0,6.7021
42.0,2026-05-06T03:59:53.425821+00:00,60.0328,0.0816,96.0843,0.0301,0.8461,0.0,2400.0,0.0,6.701
42.5,2026-05-06T03:59:53.929370+00:00,60.164,0.1263,96.0648,-0.0077,0.8461,0.0,2400.0,0.0,6.6493
43.0,2026-05-06T03:59:54.424254+00:00,60.2649,0.0971,96.0729,-0.0059,0.8461,0.0,2400.0,0.0,6.6753
43.5,2026-05-06T03:59:54.924257+00:00,60.4697,0.1383,96.1718,0.0803,0.8461,0.0,2400.0,0.0,6.6367
44.0,2026-05-06T03:59:55.424262+00:00,60.6271,0.2972,96.0163,0.0232,0.8461,0.0,2400.0,0.0,6.6179
44.5,2026-05-06T03:59:55.924904+00:00,60.7481,0.292,96.0357,0.0255,0.8461,0.0,2400.0,0.0,6.6087
45.0,2026-05-06T03:59:56.439639+00:00,60.8411,0.2881,96.0043,-0.0267,0.8461,0.0,2400.0,0.0,6.6043
45.5,2026-05-06T03:59:56.924270+00:00,60.9126,0.2214,95.8876,-0.0591,0.8461,0.0,2400.0,0.0,6.5509
46.0,2026-05-06T03:59:57.424969+00:00,61.0948,0.2338,96.0293,-0.0145,0.8461,0.0,2400.0,0.0,6.5248
46.5,2026-05-06T03:59:57.924276+00:00,60.853,0.0525,95.9994,-0.0575,0.8461,0.0,2400.0,0.0,6.5121
47.000018,2026-05-06T03:59:58.425127+00:00,60.9218,0.0403,95.745,-0.0904,0.8461,0.0,2400.0,0.0,6.5059
47.5,2026-05-06T03:59:58.929506+00:00,60.8473,-0.0326,95.804,-0.0772,0.8461,0.0,2400.0,0.0,6.5029
48.0,2026-05-06T03:59:59.424298+00:00,60.7901,-0.1524,95.9651,-0.0131,0.8461,0.0,2400.0,0.0,6.5526
48.5,2026-05-06T03:59:59.925083+00:00,60.7461,-0.0535,95.8806,-0.0023,0.8461,0.0,2400.0,0.0,6.5257
49.0,2026-05-06T04:00:00.424777+00:00,60.8396,-0.0411,95.8851,-0.0481,0.8461,0.0,2400.0,0.0,6.5125
49.5,2026-05-06T04:00:00.925802+00:00,60.9114,0.032,95.9117,-0.0292,0.8461,0.0,2400.0,0.0,6.5061
50.0,2026-05-06T04:00:01.428612+00:00,61.2211,0.2155,96.0478,0.1009,0.8461,0.0,2400.0,0.0,6.503
50.5,2026-05-06T04:00:01.925298+00:00,61.2047,0.2293,96.1756,0.1239,0.8461,0.0,2400.0,0.0,6.5015
51.0,2026-05-06T04:00:02.425837+00:00,61.4466,0.3035,96.0424,0.0258,0.8461,0.0,2400.0,0.0,6.5007
51.5,2026-05-06T04:00:02.924293+00:00,61.5052,0.2969,96.1714,0.0969,0.8461,0.0,2400.0,0.0,6.5003
52.0,2026-05-06T04:00:03.424353+00:00,61.6776,0.2282,96.1318,0.0822,0.8461,0.0,2400.0,0.0,6.5002
52.5,2026-05-06T04:00:03.931677+00:00,61.81,0.3027,96.217,0.1018,0.8461,0.0,2400.0,0.0,6.5001
53.0,2026-05-06T04:00:04.424286+00:00,62.0391,0.2963,96.1668,0.0397,0.8461,0.0,2400.0,0.0,6.5
53.5,2026-05-06T04:00:04.924285+00:00,62.0879,0.2913,96.1282,-0.0158,0.8461,0.0,2400.0,0.0,6.5
54.0,2026-05-06T04:00:05.424259+00:00,62.1254,0.2239,95.9597,-0.0276,0.8461,0.0,2400.0,0.0,6.5
54.5,2026-05-06T04:00:05.924636+00:00,62.1542,0.1721,96.1078,-0.0212,0.8461,0.0,2400.0,0.0,6.5
55.0,2026-05-06T04:00:06.428265+00:00,62.1764,0.0686,96.0829,-0.0163,0.8461,0.0,2400.0,0.0,6.5
55.5,2026-05-06T04:00:06.926024+00:00,62.1934,0.0528,96.0637,-0.0511,0.8461,0.0,2400.0,0.0,6.5
56.0,2026-05-06T04:00:07.424327+00:00,62.2065,0.0406,96.1415,-0.0084,0.8461,0.0,2400.0,0.0,6.5
56.5,2026-05-06T04:00:07.924334+00:00,61.962,-0.0961,96.2013,0.0244,0.8461,0.0,2400.0,0.0,6.5
57.0,2026-05-06T04:00:08.425160+00:00,62.1559,-0.0102,96.1316,0.0573,0.8461,0.0,2400.0,0.0,6.5
57.5,2026-05-06T04:00:08.931358+00:00,62.305,0.0558,96.1012,-0.0022,0.8461,0.0,2400.0,0.0,6.5
58.0,2026-05-06T04:00:09.424243+00:00,62.4195,0.1065,96.1009,0.006,0.8461,0.0,2400.0,0.0,6.5
58.5,2026-05-06T04:00:09.924302+00:00,62.6348,0.3364,96.1701,0.0355,0.8461,0.0,2400.0,0.0,6.5
59.0,2026-05-06T04:00:10.424292+00:00,62.8003,0.3222,96.2696,0.0427,0.8461,0.0,2400.0,0.0,6.5
59.5,2026-05-06T04:00:10.924372+00:00,62.9275,0.3113,96.2998,0.0328,0.8461,0.0,2400.0,0.0,6.5
60.0,2026-05-06T04:00:11.428011+00:00,63.0253,0.3029,96.2304,0.0329,0.8461,0.0,2400.0,0.0,6.5
60.5,2026-05-06T04:00:11.924268+00:00,63.1004,0.2328,96.4085,0.1024,0.8461,0.0,2400.0,0.0,6.5
61.0,2026-05-06T04:00:12.424278+00:00,63.2854,0.2426,96.4297,0.1096,0.8461,0.0,2400.0,0.0,6.5
61.5,2026-05-06T04:00:12.924314+00:00,63.3004,0.1864,96.4459,0.0919,0.8461,0.0,2400.0,0.0,6.5
62.0,2026-05-06T04:00:13.424946+00:00,63.4391,0.2069,96.4584,0.063,0.8461,0.0,2400.0,0.0,6.5
62.5,2026-05-06T04:00:13.929790+00:00,63.4185,0.159,96.4681,0.0561,0.8461,0.0,2400.0,0.0,6.5512
63.0,2026-05-06T04:00:14.425492+00:00,63.4027,0.0586,96.2441,0.0046,0.8461,0.0,2400.0,0.0,6.5762
63.5,2026-05-06T04:00:14.924375+00:00,63.3905,0.045,95.9562,-0.1508,0.8461,0.0,2400.0,0.0,6.5884
64.0,2026-05-06T04:00:15.425144+00:00,63.2538,-0.0926,95.8506,-0.193,0.8461,0.0,2400.0,0.0,6.5943
64.5,2026-05-06T04:00:15.924244+00:00,63.5306,0.0561,95.9777,-0.1561,0.8461,0.0,2400.0,0.0,6.5972
65.0,2026-05-06T04:00:16.429822+00:00,63.6161,0.1067,96.0986,-0.12,0.8461,0.0,2400.0,0.0,6.5986
65.5,2026-05-06T04:00:16.924353+00:00,63.5545,0.082,96.0758,-0.1308,0.8461,0.0,2400.0,0.0,6.5993
66.0,2026-05-06T04:00:17.424245+00:00,63.6345,0.1903,95.8037,-0.1468,0.8461,0.0,2400.0,0.0,6.5997
66.5,2026-05-06T04:00:17.924367+00:00,63.6959,0.0826,95.8491,-0.0357,0.8461,0.0,2400.0,0.0,6.5486
67.0,2026-05-06T04:00:18.424266+00:00,63.8704,0.1272,95.9766,0.042,0.8461,0.0,2400.0,0.0,6.5237
67.5,2026-05-06T04:00:18.931399+00:00,64.0045,0.225,96.0977,0.04,0.8461,0.0,2400.0,0.0,6.5116
68.0,2026-05-06T04:00:19.424315+00:00,64.1076,0.2366,96.0751,-0.0078,0.8461,0.0,2400.0,0.0,6.5057
68.5,2026-05-06T04:00:19.924277+00:00,64.1868,0.2455,96.1734,0.0325,0.8461,0.0,2400.0,0.0,6.5028
69.0,2026-05-06T04:00:20.424294+00:00,64.2477,0.1887,96.249,0.1484,0.8461,0.0,2400.0,0.0,6.5013
69.5,2026-05-06T04:00:20.924340+00:00,64.1673,0.0814,96.3071,0.1526,0.8461,0.0,2400.0,0.0,6.5007
70.0,2026-05-06T04:00:21.432353+00:00,64.1054,-0.0011,96.2129,0.0788,0.8461,0.0,2400.0,0.0,6.5003
70.5,2026-05-06T04:00:21.924400+00:00,64.1852,-0.0008,96.2793,0.0605,0.8461,0.0,2400.0,0.0,6.5002
71.0,2026-05-06T04:00:22.424699+00:00,64.2464,-0.0006,96.3304,0.0851,0.8461,0.0,2400.0,0.0,6.5001
71.5,2026-05-06T04:00:22.924323+00:00,64.2935,0.0631,96.2308,0.0191,0.8461,0.0,2400.0,0.0,6.5
72.0,2026-05-06T04:00:23.424358+00:00,64.457,0.1758,96.1542,-0.0316,0.8461,0.0,2400.0,0.0,6.5
72.5,2026-05-06T04:00:23.929956+00:00,64.7099,0.2624,96.2343,-0.0243,0.8461,0.0,2400.0,0.0,6.4488
73.0,2026-05-06T04:00:24.424289+00:00,64.7771,0.2653,96.1569,-0.0187,0.8461,0.0,2400.0,0.0,6.4238
73.5,2026-05-06T04:00:24.924292+00:00,64.8286,0.2675,96.1206,-0.0529,0.8461,0.0,2400.0,0.0,6.4116
74.0,2026-05-06T04:00:25.424274+00:00,64.8683,0.2056,96.2315,-0.033,0.8461,0.0,2400.0,0.0,6.4057
74.5,2026-05-06T04:00:25.924298+00:00,64.8988,0.0944,96.4094,0.0595,0.8461,0.0,2400.0,0.0,6.4028
75.0,2026-05-06T04:00:26.432930+00:00,64.7949,0.0089,96.3378,0.0612,0.8461,0.0,2400.0,0.0,6.4014
75.5,2026-05-06T04:00:26.924251+00:00,64.8424,0.0069,96.2365,0.0007,0.8461,0.0,2400.0,0.0,6.4007
76.0,2026-05-06T04:00:27.424260+00:00,65.0061,0.0689,96.2049,0.016,0.8461,0.0,2400.0,0.0,6.4003
76.5,2026-05-06T04:00:27.924263+00:00,65.0047,0.053,96.2963,0.0586,0.8461,0.0,2400.0,0.0,6.4002
77.0,2026-05-06T04:00:28.424385+00:00,65.1309,0.168,96.2278,-0.0013,0.8461,0.0,2400.0,0.0,6.4001
77.5,2026-05-06T04:00:28.929008+00:00,65.1006,0.1291,96.0593,-0.1167,0.8461,0.0,2400.0,0.0,6.4
78.0,2026-05-06T04:00:29.424968+00:00,64.9501,-0.028,96.0456,-0.0974,0.8461,0.0,2400.0,0.0,6.4
78.5,2026-05-06T04:00:29.925137+00:00,65.0889,0.0421,96.1508,-0.0286,0.8461,0.0,2400.0,0.0,6.4
79.0,2026-05-06T04:00:30.424805+00:00,65.0683,-0.0313,96.0233,-0.0605,0.8461,0.0,2400.0,0.0,6.4
79.5,2026-05-06T04:00:30.924667+00:00,65.1798,0.0396,96.0179,-0.0928,0.8461,0.0,2400.0,0.0,6.4
80.0,2026-05-06T04:00:31.430099+00:00,65.1382,0.0941,96.0138,-0.0713,0.8461,0.0,2400.0,0.0,6.4
80.5,2026-05-06T04:00:31.925995+00:00,65.2335,0.0723,96.1031,0.0146,0.8461,0.0,2400.0,0.0,6.4
81.0,2026-05-06T04:00:32.424281+00:00,65.1794,0.0556,96.0561,0.0035,0.8461,0.0,2400.0,0.0,6.4
81.5,2026-05-06T04:00:32.924322+00:00,65.3925,0.1063,96.0431,-0.0359,0.8461,0.0,2400.0,0.0,6.4
82.0,2026-05-06T04:00:33.424277+00:00,65.5562,0.209,96.1489,0.0418,0.8461,0.0,2400.0,0.0,6.4
82.5,2026-05-06T04:00:33.930380+00:00,65.682,0.2243,96.207,0.063,0.8461,0.0,2400.0,0.0,6.4
83.0,2026-05-06T04:00:34.425166+00:00,65.906,0.3633,96.1591,0.0484,0.8461,0.0,2400.0,0.0,6.4
83.5,2026-05-06T04:00:34.924681+00:00,65.9509,0.2792,96.0991,-0.0013,0.8461,0.0,2400.0,0.0,6.4
84.0,2026-05-06T04:00:35.424374+00:00,65.9854,0.2146,96.1919,0.0453,0.8461,0.0,2400.0,0.0,6.4
84.5,2026-05-06T04:00:35.924655+00:00,66.1392,0.2286,96.2632,0.0733,0.8461,0.0,2400.0,0.0,6.4
85.0,2026-05-06T04:00:36.432397+00:00,66.1301,0.1121,96.2023,0.0178,0.8461,0.0,2400.0,0.0,6.4
85.5,2026-05-06T04:00:36.924268+00:00,66.1232,0.0861,96.1323,-0.0249,0.8461,0.0,2400.0,0.0,6.4
86.0,2026-05-06T04:00:37.424258+00:00,65.9905,0.0026,96.1943,0.0117,0.8461,0.0,2400.0,0.0,6.4
86.5,2026-05-06T04:00:37.924438+00:00,66.0159,-0.0617,96.265,0.0553,0.8461,0.0,2400.0,0.0,6.4
87.001726,2026-05-06T04:00:38.426522+00:00,66.0353,-0.0474,96.088,-0.0346,0.8461,0.0,2400.0,0.0,6.4
87.5,2026-05-06T04:00:38.929177+00:00,65.7958,-0.1637,96.0445,-0.0729,0.8461,0.0,2400.0,0.0,6.3488
88.0,2026-05-06T04:00:39.424259+00:00,65.9934,0.0015,96.1499,-0.0175,0.8461,0.0,2400.0,0.0,6.375
88.5,2026-05-06T04:00:39.924319+00:00,65.8908,-0.0625,95.9995,-0.0443,0.8461,0.0,2400.0,0.0,6.3878
89.0,2026-05-06T04:00:40.424433+00:00,66.321,0.1429,96.0922,-0.034,0.8461,0.0,2400.0,0.0,6.394
89.5,2026-05-06T04:00:40.925811+00:00,66.2699,0.2371,95.9783,-0.0956,0.8461,0.0,2400.0,0.0,6.3971
90.0,2026-05-06T04:00:41.430396+00:00,66.4851,0.2458,95.9833,-0.0349,0.8461,0.0,2400.0,0.0,6.3986
90.5,2026-05-06T04:00:41.924460+00:00,66.6505,0.3799,96.2186,0.058,0.8461,0.0,2400.0,0.0,6.3481
91.0,2026-05-06T04:00:42.424539+00:00,66.905,0.292,96.2837,0.0446,0.8461,0.0,2400.0,0.0,6.3235
91.5,2026-05-06T04:00:42.924268+00:00,66.9732,0.3517,96.1949,0.0651,0.8461,0.0,2400.0,0.0,6.3115
92.0,2026-05-06T04:00:43.424438+00:00,67.0257,0.2703,96.2655,0.0578,0.8461,0.0,2400.0,0.0,6.3056
92.5,2026-05-06T04:00:43.929198+00:00,67.3206,0.335,96.1809,0.0675,0.8461,0.0,2400.0,0.0,6.3027
93.0,2026-05-06T04:00:44.424554+00:00,67.2927,0.1939,96.1159,0.0442,0.8461,0.0,2400.0,0.0,6.3525
93.5,2026-05-06T04:00:44.924266+00:00,67.144,0.0854,95.9734,-0.0817,0.8461,0.0,2400.0,0.0,6.3768
94.0,2026-05-06T04:00:45.424289+00:00,67.1569,0.0656,95.9564,-0.1091,0.8461,0.0,2400.0,0.0,6.3887
94.5,2026-05-06T04:00:45.924276+00:00,67.1669,-0.0768,95.8739,-0.107,0.8461,0.0,2400.0,0.0,6.3945
95.00193,2026-05-06T04:00:46.437082+00:00,67.4291,0.0682,95.9031,-0.1208,0.8461,0.0,2400.0,0.0,6.3461
95.5,2026-05-06T04:00:46.924394+00:00,67.5034,0.1797,95.7636,-0.1391,0.8461,0.0,2400.0,0.0,6.3737
96.0,2026-05-06T04:00:47.424411+00:00,67.3059,0.0745,95.8183,-0.0992,0.8461,0.0,2400.0,0.0,6.3872
96.5,2026-05-06T04:00:47.925048+00:00,67.4087,0.1209,95.8603,-0.0377,0.8461,0.0,2400.0,0.0,6.3937
97.0,2026-05-06T04:00:48.426150+00:00,67.3604,-0.0344,96.0083,0.0173,0.8461,0.0,2400.0,0.0,6.3969
97.5,2026-05-06T04:00:48.932270+00:00,67.3233,-0.09,96.0064,0.0442,0.8461,0.0,2400.0,0.0,6.3473
98.0,2026-05-06T04:00:49.424251+00:00,67.2947,-0.0056,96.0049,0.0339,0.8461,0.0,2400.0,0.0,6.3231
98.5,2026-05-06T04:00:49.924259+00:00,67.4001,-0.0043,96.0038,0.0801,0.8461,0.0,2400.0,0.0,6.3113
99.0,2026-05-06T04:00:50.424634+00:00,67.3538,-0.0033,96.0029,0.0615,0.8461,0.0,2400.0,0.0,6.3055
99.5,2026-05-06T04:00:50.925037+00:00,67.4455,0.0611,95.8865,0.0087,0.8461,0.0,2400.0,0.0,6.3027
100.0,2026-05-06T04:00:51.428069+00:00,67.6432,0.1742,96.0054,-0.001,0.8461,0.0,2400.0,0.0,6.3013
100.5,2026-05-06T04:00:51.924422+00:00,67.6679,0.1339,96.0041,-0.0008,0.8461,0.0,2400.0,0.0,6.3006
101.0,2026-05-06T04:00:52.424257+00:00,67.9415,0.2938,96.0032,-0.0006,0.8461,0.0,2400.0,0.0,6.3003
101.5,2026-05-06T04:00:52.924361+00:00,68.1517,0.3531,95.9793,-0.0082,0.8461,0.0,2400.0,0.0,6.3002
102.0,2026-05-06T04:00:53.424345+00:00,67.9315,0.1441,96.0998,0.0323,0.8461,0.0,2400.0,0.0,6.3001
102.5,2026-05-06T04:00:53.930137+00:00,68.0167,0.1744,95.961,0.0248,0.8461,0.0,2400.0,0.0,6.3
103.0,2026-05-06T04:00:54.424400+00:00,67.955,0.0068,95.97,-0.0118,0.8461,0.0,2400.0,0.0,6.3512
103.5,2026-05-06T04:00:54.924768+00:00,68.1621,0.0052,96.0001,-0.0013,0.8461,0.0,2400.0,0.0,6.3762
