monotonic_offset_s,utc_timestamp,T,T_dot,U,U_dot,V,V_dot,f,f_dot,mem
0.000392,2026-05-06T20:01:26.462736+00:00,52.9,,0.0,,0.8483,,2400.0,,5.2
0.500002,2026-05-06T20:01:26.957944+00:00,53.6636,,14.5319,,0.8483,,2400.0,,5.8144
1.000136,2026-05-06T20:01:27.457829+00:00,54.6323,,33.3605,,0.8483,0.0,2400.0,0.0,6.1142
1.5,2026-05-06T20:01:27.957655+00:00,55.6315,,47.7627,,0.8483,0.0,2400.0,0.0,6.3117
2.0,2026-05-06T20:01:28.458263+00:00,56.3994,1.7497,59.0405,,0.8483,0.0,2400.0,0.0,6.4081
2.5,2026-05-06T20:01:28.963701+00:00,57.1169,1.7266,67.7086,,0.8483,0.0,2400.0,0.0,6.404
3.0,2026-05-06T20:01:29.457683+00:00,57.9229,1.6453,74.2321,24.744,0.8483,0.0,2400.0,0.0,6.4019
3.5,2026-05-06T20:01:29.957673+00:00,58.5423,1.4554,79.3618,21.61,0.8483,0.0,2400.0,0.0,6.4009
4.0,2026-05-06T20:01:30.457676+00:00,59.1458,1.3732,83.2119,16.6171,0.8483,0.0,2400.0,0.0,6.4005
4.5,2026-05-06T20:01:30.958253+00:00,59.4823,1.1827,86.2867,12.8413,0.8483,0.0,2400.0,0.0,6.4002
5.0,2026-05-06T20:01:31.463283+00:00,59.6136,0.8454,88.5344,9.8313,0.8483,0.0,2400.0,0.0,6.4001
5.5,2026-05-06T20:01:31.957797+00:00,59.9692,0.7134,90.3776,7.5563,0.8483,0.0,2400.0,0.0,6.4001
6.0,2026-05-06T20:01:32.457664+00:00,60.2424,0.5483,91.7943,5.8541,0.8483,0.0,2400.0,0.0,6.4
6.5,2026-05-06T20:01:32.958070+00:00,60.5797,0.5487,92.9989,4.5457,0.8483,0.0,2400.0,0.0,6.3488
7.0,2026-05-06T20:01:33.457634+00:00,60.9662,0.6763,93.6934,3.4938,0.8483,0.0,2400.0,0.0,6.3238
7.5,2026-05-06T20:01:33.962941+00:00,61.136,0.5834,94.2271,2.6468,0.8483,0.0,2400.0,0.0,6.2604
8.0,2026-05-06T20:01:34.457910+00:00,61.2665,0.5121,94.8688,2.1115,0.8483,0.0,2400.0,0.0,6.2295
8.5,2026-05-06T20:01:34.958221+00:00,61.7486,0.5845,95.1305,1.5843,0.8483,0.0,2400.0,0.0,6.1632
9.0,2026-05-06T20:01:35.457641+00:00,61.8646,0.4492,95.4474,1.2177,0.8483,0.0,2400.0,0.0,6.1308
9.5,2026-05-06T20:01:35.957654+00:00,61.9538,0.4089,95.6679,0.8896,0.8483,0.0,2400.0,0.0,6.0638
10.0,2026-05-06T20:01:36.463447+00:00,62.2769,0.5052,95.9761,0.7609,0.8483,0.0,2400.0,0.0,6.0312
10.500471,2026-05-06T20:01:36.958149+00:00,62.5252,0.3883,95.8891,0.554,0.8483,0.0,2400.0,0.0,6.0152
11.0,2026-05-06T20:01:37.457862+00:00,62.8433,0.4893,96.0304,0.3872,0.8483,0.0,2400.0,0.0,6.0074
11.5,2026-05-06T20:01:37.957690+00:00,62.8333,0.4397,96.1622,0.3439,0.8483,0.0,2400.0,0.0,5.9524
12.0,2026-05-06T20:01:38.457758+00:00,62.9529,0.338,96.1247,0.2258,0.8483,0.0,2400.0,0.0,5.9256
12.5,2026-05-06T20:01:38.962267+00:00,62.9175,0.1961,95.9801,0.1041,0.8483,0.0,2400.0,0.0,5.8613
13.0,2026-05-06T20:01:39.457668+00:00,63.0176,0.0871,95.8922,-0.028,0.8483,0.0,2400.0,0.0,5.8299
13.5,2026-05-06T20:01:39.957764+00:00,63.2218,0.1942,95.894,0.0016,0.8483,0.0,2400.0,0.0,5.8146
14.0,2026-05-06T20:01:40.457704+00:00,63.2514,0.1493,96.0342,0.0013,0.8483,0.0,2400.0,0.0,5.8071
14.5,2026-05-06T20:01:40.957644+00:00,63.5288,0.3056,96.0494,-0.0376,0.8483,0.0,2400.0,0.0,5.8035
15.0,2026-05-06T20:01:41.464751+00:00,63.742,0.3622,96.1537,0.0097,0.8483,0.0,2400.0,0.0,5.7505
15.5,2026-05-06T20:01:41.957888+00:00,63.9058,0.342,95.8636,-0.0388,0.8483,0.0,2400.0,0.0,5.7246
16.0,2026-05-06T20:01:42.457858+00:00,64.159,0.4538,96.0109,0.0396,0.8483,0.0,2400.0,0.0,5.712
16.5,2026-05-06T20:01:42.958071+00:00,64.2263,0.3488,95.8001,-0.0313,0.8483,0.0,2400.0,0.0,5.7059
17.000101,2026-05-06T20:01:43.457735+00:00,64.1508,0.2044,95.7306,-0.1012,0.8483,0.0,2400.0,0.0,5.7029
17.5,2026-05-06T20:01:43.961865+00:00,64.2201,0.1571,95.793,-0.0855,0.8483,0.0,2400.0,0.0,5.6502
18.0,2026-05-06T20:01:44.458174+00:00,64.4005,0.1208,95.5863,-0.1891,0.8483,0.0,2400.0,0.0,5.6245
18.5,2026-05-06T20:01:44.957808+00:00,64.412,0.0928,95.4275,-0.1454,0.8483,0.0,2400.0,0.0,5.612
19.0,2026-05-06T20:01:45.457640+00:00,64.548,0.1986,95.4443,-0.1889,0.8483,0.0,2400.0,0.0,5.6058
19.5,2026-05-06T20:01:45.957742+00:00,64.5254,0.1527,95.3183,-0.1606,0.8483,0.0,2400.0,0.0,5.5516
20.0,2026-05-06T20:01:46.462587+00:00,64.6352,0.1173,95.4529,-0.0926,0.8483,0.0,2400.0,0.0,5.5252
20.5,2026-05-06T20:01:46.957643+00:00,64.8469,0.2174,95.4638,-0.1097,0.8483,0.0,2400.0,0.0,5.5123
21.0,2026-05-06T20:01:47.457984+00:00,64.8823,0.1671,95.5416,-0.0149,0.8483,0.0,2400.0,0.0,5.506
21.5,2026-05-06T20:01:47.957679+00:00,64.9095,0.1921,95.6477,0.0734,0.8483,0.0,2400.0,0.0,5.5029
22.0,2026-05-06T20:01:48.457667+00:00,65.0577,0.2113,95.8681,0.1413,0.8483,0.0,2400.0,0.0,5.5014
22.5,2026-05-06T20:01:48.962573+00:00,64.9171,0.0351,96.0143,0.232,0.8483,0.0,2400.0,0.0,5.5007
23.0,2026-05-06T20:01:49.457655+00:00,65.0636,0.0906,96.011,0.186,0.8483,0.0,2400.0,0.0,5.5003
23.5,2026-05-06T20:01:49.957829+00:00,65.3034,0.1969,95.777,0.1044,0.8483,0.0,2400.0,0.0,5.5002
24.000062,2026-05-06T20:01:50.457819+00:00,65.3605,0.1514,95.8286,0.0957,0.8483,0.0,2400.0,0.0,5.5001
24.5,2026-05-06T20:01:50.958295+00:00,65.5316,0.3072,95.7294,0.0273,0.8483,0.0,2400.0,0.0,5.5
25.0,2026-05-06T20:01:51.463279+00:00,65.5358,0.2361,95.6301,-0.0793,0.8483,0.0,2400.0,0.0,5.5
25.5,2026-05-06T20:01:51.958196+00:00,65.6664,0.1815,95.6,-0.1381,0.8483,0.0,2400.0,0.0,5.5
26.0,2026-05-06T20:01:52.457649+00:00,66.0213,0.3304,95.6925,-0.1061,0.8483,0.0,2400.0,0.0,5.5
26.5,2026-05-06T20:01:52.957877+00:00,65.9122,0.1903,95.8562,0.0264,0.8483,0.0,2400.0,0.0,5.5
27.0,2026-05-06T20:01:53.457856+00:00,65.9557,0.2099,95.8664,0.0126,0.8483,0.0,2400.0,0.0,5.5
27.5001,2026-05-06T20:01:53.963722+00:00,65.9891,0.1613,95.8047,0.0251,0.8483,0.0,2400.0,0.0,5.4488
28.000074,2026-05-06T20:01:54.457726+00:00,65.8875,-0.0669,95.7342,0.0347,0.8483,0.0,2400.0,0.0,5.475
28.5,2026-05-06T20:01:54.957656+00:00,65.9366,0.0122,95.5643,-0.0119,0.8483,0.0,2400.0,0.0,5.4878
29.0,2026-05-06T20:01:55.457638+00:00,66.1017,0.073,95.804,0.0371,0.8483,0.0,2400.0,0.0,5.494
29.5,2026-05-06T20:01:55.957724+00:00,66.1013,0.0561,95.965,0.0363,0.8483,0.0,2400.0,0.0,5.4459
30.000186,2026-05-06T20:01:56.461614+00:00,66.2283,0.1704,96.0657,0.0664,0.8483,0.0,2400.0,0.0,5.4224
30.5,2026-05-06T20:01:56.957652+00:00,66.1986,0.131,96.0505,0.0819,0.8483,0.0,2400.0,0.0,5.4109
31.0,2026-05-06T20:01:57.457675+00:00,66.5576,0.2279,95.9231,0.063,0.8483,0.0,2400.0,0.0,5.4053
31.5,2026-05-06T20:01:57.957661+00:00,66.579,0.2388,96.1723,0.2027,0.8483,0.0,2400.0,0.0,5.4026
32.0,2026-05-06T20:01:58.457859+00:00,66.5954,0.1836,95.9936,0.0632,0.8483,0.0,2400.0,0.0,5.4013
32.5,2026-05-06T20:01:58.962314+00:00,66.608,0.2047,96.1339,0.0563,0.8483,0.0,2400.0,0.0,5.4006
33.0,2026-05-06T20:01:59.458269+00:00,66.745,0.0937,96.3343,0.0895,0.8483,0.0,2400.0,0.0,5.4003
33.5,2026-05-06T20:01:59.957657+00:00,66.8503,0.1357,96.257,0.0688,0.8483,0.0,2400.0,0.0,5.4001
34.0,2026-05-06T20:02:00.457672+00:00,66.9312,0.1679,96.1975,0.0915,0.8483,0.0,2400.0,0.0,5.4001
34.5,2026-05-06T20:02:00.957643+00:00,66.9934,0.1927,96.1518,-0.0068,0.8483,0.0,2400.0,0.0,5.4
35.0,2026-05-06T20:02:01.463764+00:00,67.1685,0.2117,96.0935,0.0333,0.8483,0.0,2400.0,0.0,5.4
35.5,2026-05-06T20:02:01.958371+00:00,67.1758,0.1627,95.9562,-0.0592,0.8483,0.0,2400.0,0.0,5.4
36.0,2026-05-06T20:02:02.459898+00:00,67.3087,0.1887,95.8506,-0.1612,0.8483,0.0,2400.0,0.0,5.4
36.5,2026-05-06T20:02:02.957772+00:00,67.4108,0.2087,95.8852,-0.1239,0.8483,0.0,2400.0,0.0,5.4
37.0,2026-05-06T20:02:03.457786+00:00,67.4893,0.1604,95.7961,-0.1338,0.8483,0.0,2400.0,0.0,5.4
37.5,2026-05-06T20:02:03.961804+00:00,67.5496,0.1869,95.8433,-0.1028,0.8483,0.0,2400.0,0.0,5.4
38.0,2026-05-06T20:02:04.458094+00:00,67.596,0.1437,95.7638,-0.1099,0.8483,0.0,2400.0,0.0,5.4
38.500076,2026-05-06T20:02:04.957727+00:00,67.6316,0.1104,95.7028,-0.0845,0.8483,0.0,2400.0,0.0,5.4
39.0,2026-05-06T20:02:05.457711+00:00,67.5317,0.0212,95.517,-0.1112,0.8483,0.0,2400.0,0.0,5.4
39.5,2026-05-06T20:02:05.957725+00:00,67.5822,0.0163,95.3742,-0.1703,0.8483,0.0,2400.0,0.0,5.4512
40.0,2026-05-06T20:02:06.463235+00:00,67.6211,0.0125,95.519,-0.0923,0.8483,0.0,2400.0,0.0,5.4762
40.5,2026-05-06T20:02:06.958139+00:00,67.9054,0.1369,95.7229,-0.0401,0.8483,0.0,2400.0,0.0,5.4884
41.0,2026-05-06T20:02:07.457632+00:00,67.9967,0.2325,95.6945,-0.0231,0.8483,0.0,2400.0,0.0,5.4943
41.5,2026-05-06T20:02:07.957827+00:00,68.0669,0.2423,95.6495,-0.0178,0.8483,0.0,2400.0,0.0,5.4972
42.0,2026-05-06T20:02:08.458316+00:00,68.2481,0.3135,95.8463,0.1098,0.8483,0.0,2400.0,0.0,5.4986
42.5,2026-05-06T20:02:08.965124+00:00,68.3874,0.241,95.9975,0.2078,0.8483,0.0,2400.0,0.0,5.4481
43.0,2026-05-06T20:02:09.457636+00:00,68.3672,0.1852,95.9981,0.1597,0.8483,0.0,2400.0,0.0,5.4747
43.5,2026-05-06T20:02:09.957663+00:00,68.3516,0.1424,95.9986,0.0919,0.8483,0.0,2400.0,0.0,5.4365
44.0,2026-05-06T20:02:10.458234+00:00,68.3397,0.0458,95.7675,0.0243,0.8483,0.0,2400.0,0.0,5.4178
44.5,2026-05-06T20:02:10.957765+00:00,68.3305,-0.0284,95.937,0.0958,0.8483,0.0,2400.0,0.0,5.4087
45.000028,2026-05-06T20:02:11.462431+00:00,68.3234,-0.0219,95.859,0.0042,0.8483,0.0,2400.0,0.0,5.4042
45.5,2026-05-06T20:02:11.957654+00:00,68.4453,0.0468,95.8916,-0.0353,0.8483,0.0,2400.0,0.0,5.4021
46.0,2026-05-06T20:02:12.457909+00:00,68.6662,0.1633,95.801,-0.0657,0.8483,0.0,2400.0,0.0,5.401
46.5,2026-05-06T20:02:12.957750+00:00,68.7087,0.1891,95.7082,-0.0968,0.8483,0.0,2400.0,0.0,5.4005
47.00042,2026-05-06T20:02:13.458490+00:00,68.7414,0.209,95.7526,-0.005,0.8483,0.0,2400.0,0.0,5.4002
47.5,2026-05-06T20:02:13.963292+00:00,68.7665,0.1606,95.9255,-0.0038,0.8483,0.0,2400.0,0.0,5.4001
48.0,2026-05-06T20:02:14.457650+00:00,68.6586,-0.0038,96.0585,0.0665,0.8483,0.0,2400.0,0.0,5.4001
48.5,2026-05-06T20:02:14.957666+00:00,68.7029,-0.0029,96.1606,0.0897,0.8483,0.0,2400.0,0.0,5.4
49.0,2026-05-06T20:02:15.458362+00:00,68.7369,-0.0023,96.2392,0.1461,0.8483,0.0,2400.0,0.0,5.4
49.5,2026-05-06T20:02:15.957697+00:00,68.7631,-0.0017,96.1838,0.1585,0.8483,0.0,2400.0,0.0,5.4
50.0,2026-05-06T20:02:16.463697+00:00,68.9105,0.1259,96.257,0.1681,0.8483,0.0,2400.0,0.0,5.4
50.5,2026-05-06T20:02:16.957675+00:00,69.151,0.2241,96.0818,0.0521,0.8483,0.0,2400.0,0.0,5.4
51.0,2026-05-06T20:02:17.457664+00:00,69.3359,0.2995,96.0629,0.0015,0.8483,0.0,2400.0,0.0,5.4
51.5,2026-05-06T20:02:17.957861+00:00,69.2235,0.2302,96.164,0.0011,0.8483,0.0,2400.0,0.0,5.4
52.0,2026-05-06T20:02:18.457890+00:00,69.2643,0.1769,96.2418,0.0009,0.8483,0.0,2400.0,0.0,5.4
52.5,2026-05-06T20:02:18.964367+00:00,69.423,0.136,96.1858,0.0007,0.8483,0.0,2400.0,0.0,5.4
53.0,2026-05-06T20:02:19.457946+00:00,69.2904,-0.0228,96.2585,0.0005,0.8483,0.0,2400.0,0.0,5.4
53.5,2026-05-06T20:02:19.957715+00:00,69.3158,0.0461,96.083,0.0004,0.8483,0.0,2400.0,0.0,5.4
54.0,2026-05-06T20:02:20.457681+00:00,69.5898,0.1627,95.9481,-0.0383,0.8483,0.0,2400.0,0.0,5.4
54.5,2026-05-06T20:02:20.958118+00:00,69.8004,0.1887,95.9601,-0.068,0.8483,0.0,2400.0,0.0,5.4
55.0,2026-05-06T20:02:21.462057+00:00,69.7078,0.2087,96.085,-0.0522,0.8483,0.0,2400.0,0.0,5.4
55.5,2026-05-06T20:02:21.957709+00:00,69.8911,0.2877,95.834,-0.1173,0.8483,0.0,2400.0,0.0,5.3488
56.0,2026-05-06T20:02:22.458152+00:00,70.1593,0.2847,95.8492,-0.1364,0.8483,0.0,2400.0,0.0,5.3238
56.500776,2026-05-06T20:02:22.958495+00:00,70.2381,0.2188,95.8841,-0.0663,0.8483,0.0,2400.0,0.0,5.3116
57.0,2026-05-06T20:02:23.457691+00:00,70.0442,0.1682,96.0266,0.0262,0.8483,0.0,2400.0,0.0,5.3057
57.5,2026-05-06T20:02:23.964704+00:00,70.0224,0.0656,96.0205,0.0201,0.8483,0.0,2400.0,0.0,5.3028
58.0,2026-05-06T20:02:24.457935+00:00,70.2602,0.0505,95.9,-0.0617,0.8483,0.0,2400.0,0.0,5.3526
58.5,2026-05-06T20:02:24.957817+00:00,70.1884,-0.0249,96.0389,0.0683,0.8483,0.0,2400.0,0.0,5.3768
59.0,2026-05-06T20:02:25.457904+00:00,70.2605,0.1082,95.9142,0.0216,0.8483,0.0,2400.0,0.0,5.3887
59.5,2026-05-06T20:02:25.957676+00:00,70.4432,0.2104,96.0497,0.0552,0.8483,0.0,2400.0,0.0,5.3945
60.0,2026-05-06T20:02:26.466626+00:00,70.7109,0.2254,95.9225,-0.0347,0.8483,0.0,2400.0,0.0,5.3973
60.5,2026-05-06T20:02:26.957708+00:00,70.5348,0.1732,96.0562,0.0119,0.8483,0.0,2400.0,0.0,5.3987
61.0,2026-05-06T20:02:27.457648+00:00,70.9086,0.324,95.9275,0.0091,0.8483,0.0,2400.0,0.0,5.3994
61.5,2026-05-06T20:02:27.957671+00:00,70.814,0.1854,95.8285,-0.0701,0.8483,0.0,2400.0,0.0,5.3997
62.0,2026-05-06T20:02:28.457832+00:00,70.9959,0.1425,95.8682,-0.0153,0.8483,0.0,2400.0,0.0,5.3998
62.5,2026-05-06T20:02:28.963853+00:00,70.8811,0.1732,96.0144,-0.0118,0.8483,0.0,2400.0,0.0,5.3999
63.0,2026-05-06T20:02:29.457731+00:00,70.9202,0.0058,96.1268,0.0681,0.8483,0.0,2400.0,0.0,5.4
63.5,2026-05-06T20:02:29.957971+00:00,70.9503,0.0681,96.0974,0.0138,0.8483,0.0,2400.0,0.0,5.4
64.0,2026-05-06T20:02:30.457685+00:00,71.1006,0.0524,96.0749,0.0491,0.8483,0.0,2400.0,0.0,5.4
64.5,2026-05-06T20:02:30.957662+00:00,71.2162,0.1675,96.1733,0.1149,0.8483,0.0,2400.0,0.0,5.4
65.0,2026-05-06T20:02:31.462709+00:00,71.305,0.1924,96.0175,0.0498,0.8483,0.0,2400.0,0.0,5.4
65.5,2026-05-06T20:02:31.957647+00:00,71.3733,0.2115,96.1291,0.0382,0.8483,0.0,2400.0,0.0,5.4
66.0,2026-05-06T20:02:32.457898+00:00,71.553,0.2262,95.8678,-0.0863,0.8483,0.0,2400.0,0.0,5.4
66.5,2026-05-06T20:02:32.957778+00:00,71.6911,0.2375,95.8984,-0.0663,0.8483,0.0,2400.0,0.0,5.3488
67.0,2026-05-06T20:02:33.458149+00:00,71.7973,0.2462,95.8062,-0.0896,0.8483,0.0,2400.0,0.0,5.375
67.501012,2026-05-06T20:02:33.962799+00:00,71.7517,0.1892,95.8511,-0.1074,0.8483,0.0,2400.0,0.0,5.3878
68.000028,2026-05-06T20:02:34.457994+00:00,71.9711,0.2091,95.7698,-0.0825,0.8483,0.0,2400.0,0.0,5.394
68.5,2026-05-06T20:02:34.957671+00:00,72.0125,0.1607,95.8231,-0.102,0.8483,0.0,2400.0,0.0,5.3971
69.0,2026-05-06T20:02:35.457681+00:00,72.0443,0.1235,95.7483,-0.0398,0.8483,0.0,2400.0,0.0,5.3986
69.5,2026-05-06T20:02:35.957815+00:00,71.9415,0.0949,95.9223,0.0079,0.8483,0.0,2400.0,0.0,5.3993
70.0,2026-05-06T20:02:36.462447+00:00,72.117,0.073,95.9403,0.0447,0.8483,0.0,2400.0,0.0,5.3997
70.5,2026-05-06T20:02:36.957887+00:00,71.9974,-0.0076,95.9541,0.0343,0.8483,0.0,2400.0,0.0,5.3998
71.0,2026-05-06T20:02:37.458407+00:00,72.0327,-0.0058,95.9647,0.065,0.8483,0.0,2400.0,0.0,5.3999
71.5,2026-05-06T20:02:37.957671+00:00,72.0598,0.0592,96.0886,0.0885,0.8483,0.0,2400.0,0.0,5.4
72.0,2026-05-06T20:02:38.457652+00:00,72.0807,-0.0182,96.1838,0.1451,0.8483,0.0,2400.0,0.0,5.4
72.5,2026-05-06T20:02:38.961594+00:00,71.9695,-0.014,96.0256,0.0344,0.8483,0.0,2400.0,0.0,5.3488
73.0,2026-05-06T20:02:39.457692+00:00,71.7567,-0.138,96.0196,0.0265,0.8483,0.0,2400.0,0.0,5.375
73.5,2026-05-06T20:02:39.957665+00:00,71.8477,-0.1061,96.0151,0.0203,0.8483,0.0,2400.0,0.0,5.3878
74.0,2026-05-06T20:02:40.457921+00:00,72.0449,-0.0179,96.0116,0.0156,0.8483,0.0,2400.0,0.0,5.394
74.500741,2026-05-06T20:02:40.958433+00:00,72.1965,0.1135,96.1246,0.012,0.8483,0.0,2400.0,0.0,5.3971
75.0,2026-05-06T20:02:41.461936+00:00,72.4403,0.3418,95.8644,-0.1065,0.8483,0.0,2400.0,0.0,5.3986
75.5,2026-05-06T20:02:41.957701+00:00,72.5004,0.3263,95.7801,-0.0818,0.8483,0.0,2400.0,0.0,5.3993
76.0,2026-05-06T20:02:42.457785+00:00,72.4193,0.1872,95.5996,-0.14,0.8483,0.0,2400.0,0.0,5.3997
76.5,2026-05-06T20:02:42.957633+00:00,72.4843,0.1439,95.5765,-0.1462,0.8483,0.0,2400.0,0.0,5.3486
77.0,2026-05-06T20:02:43.457743+00:00,72.5342,0.0469,95.7902,-0.0738,0.8483,0.0,2400.0,0.0,5.3237
77.5,2026-05-06T20:02:43.961640+00:00,72.6998,0.0997,95.7231,-0.1339,0.8483,0.0,2400.0,0.0,5.3116
78.000177,2026-05-06T20:02:44.458237+00:00,72.6999,0.1403,95.9028,0.0128,0.8483,0.0,2400.0,0.0,5.3569
78.5,2026-05-06T20:02:44.958177+00:00,72.8272,0.1715,95.8096,0.0099,0.8483,0.0,2400.0,0.0,5.3789
79.000314,2026-05-06T20:02:45.457981+00:00,72.925,0.1954,95.9694,0.1233,0.8483,0.0,2400.0,0.0,5.3897
79.5,2026-05-06T20:02:45.957779+00:00,72.8729,0.0866,95.8376,0.087,0.8483,0.0,2400.0,0.0,5.395
80.0,2026-05-06T20:02:46.473231+00:00,73.0875,0.1938,95.7595,-0.0102,0.8483,0.0,2400.0,0.0,5.3976
80.5,2026-05-06T20:02:46.957824+00:00,73.2523,0.2126,95.6994,-0.0079,0.8483,0.0,2400.0,0.0,5.45
81.0,2026-05-06T20:02:47.457965+00:00,73.3791,0.227,95.769,-0.0446,0.8483,0.0,2400.0,0.0,5.4244
81.5,2026-05-06T20:02:47.958019+00:00,73.6037,0.3654,95.8225,0.0043,0.8483,0.0,2400.0,0.0,5.4119
82.0,2026-05-06T20:02:48.457941+00:00,73.7764,0.3445,95.7478,-0.0738,0.8483,0.0,2400.0,0.0,5.4058
82.5,2026-05-06T20:02:48.968353+00:00,73.6546,0.2011,95.8062,-0.0105,0.8483,0.0,2400.0,0.0,5.4028
83.0,2026-05-06T20:02:49.457683+00:00,74.0701,0.3455,95.9436,0.0614,0.8483,0.0,2400.0,0.0,5.4014
83.5,2026-05-06T20:02:49.957653+00:00,74.0076,0.2019,95.9566,0.0857,0.8483,0.0,2400.0,0.0,5.4007
84.0,2026-05-06T20:02:50.457702+00:00,74.0868,0.1552,95.9667,0.0659,0.8483,0.0,2400.0,0.0,5.4003
84.5,2026-05-06T20:02:50.957724+00:00,74.0204,0.1829,95.9744,0.0506,0.8483,0.0,2400.0,0.0,5.4002
85.0,2026-05-06T20:02:51.462456+00:00,73.8422,-0.114,95.8646,0.0389,0.8483,0.0,2400.0,0.0,5.4001
85.5,2026-05-06T20:02:51.957807+00:00,73.8324,-0.0876,95.7802,-0.0086,0.8483,0.0,2400.0,0.0,5.4
86.0,2026-05-06T20:02:52.458208+00:00,73.8249,-0.131,95.9468,0.0011,0.8483,0.0,2400.0,0.0,5.4
86.500163,2026-05-06T20:02:52.958051+00:00,73.6919,-0.1643,95.8434,-0.0377,0.8483,0.0,2400.0,0.0,5.4
87.000061,2026-05-06T20:02:53.457812+00:00,73.7169,-0.0626,95.8796,-0.029,0.8483,0.0,2400.0,0.0,5.4
87.5,2026-05-06T20:02:53.961648+00:00,73.9907,0.0791,95.7918,-0.0609,0.8483,0.0,2400.0,0.0,5.4
88.0,2026-05-06T20:02:54.457702+00:00,74.0738,0.1245,95.84,-0.0082,0.8483,0.0,2400.0,0.0,5.4
88.5,2026-05-06T20:02:54.957726+00:00,74.265,0.2866,95.9927,0.0708,0.8483,0.0,2400.0,0.0,5.4
89.0,2026-05-06T20:02:55.457666+00:00,74.4119,0.3475,96.1101,0.0544,0.8483,0.0,2400.0,0.0,5.4
89.5,2026-05-06T20:02:55.957677+00:00,74.3976,0.2035,96.0846,0.0804,0.8483,0.0,2400.0,0.0,5.4
90.001005,2026-05-06T20:02:56.463919+00:00,74.5139,0.22,96.065,0.0618,0.8483,0.0,2400.0,0.0,5.4
90.500141,2026-05-06T20:02:56.957795+00:00,74.4759,0.1055,95.9343,0.0475,0.8483,0.0,2400.0,0.0,5.4
91.0,2026-05-06T20:02:57.457720+00:00,74.4468,0.0174,96.0652,0.0751,0.8483,0.0,2400.0,0.0,5.4
91.5,2026-05-06T20:02:57.957860+00:00,74.5517,0.077,96.0501,0.0191,0.8483,0.0,2400.0,0.0,5.4
92.0,2026-05-06T20:02:58.457671+00:00,74.8868,0.1865,96.0385,-0.0239,0.8483,0.0,2400.0,0.0,5.4
92.5,2026-05-06T20:02:58.961909+00:00,74.8899,0.207,96.0296,-0.0183,0.8483,0.0,2400.0,0.0,5.3488
93.0,2026-05-06T20:02:59.457797+00:00,75.0195,0.2863,95.9071,-0.0527,0.8483,0.0,2400.0,0.0,5.375
93.5,2026-05-06T20:02:59.958671+00:00,74.9918,0.2201,95.9286,-0.0019,0.8483,0.0,2400.0,0.0,5.3878
94.0,2026-05-06T20:03:00.457644+00:00,74.9706,0.0419,96.0608,-0.0015,0.8483,0.0,2400.0,0.0,5.394
94.5,2026-05-06T20:03:00.957671+00:00,74.827,-0.0314,95.931,-0.0397,0.8483,0.0,2400.0,0.0,5.3971
95.0,2026-05-06T20:03:01.463299+00:00,74.8439,-0.0878,96.1784,0.0466,0.8483,0.0,2400.0,0.0,5.3986
95.5,2026-05-06T20:03:01.958065+00:00,74.8569,-0.0675,96.1371,0.0358,0.8483,0.0,2400.0,0.0,5.3993
96.0,2026-05-06T20:03:02.457725+00:00,74.7396,-0.1155,96.2211,0.1047,0.8483,0.0,2400.0,0.0,5.3997
96.5,2026-05-06T20:03:02.957837+00:00,75.0312,0.1021,96.0542,0.0419,0.8483,0.0,2400.0,0.0,5.3998
97.00005,2026-05-06T20:03:03.458041+00:00,75.2554,0.2058,96.0417,-0.0064,0.8483,0.0,2400.0,0.0,5.3999
97.5,2026-05-06T20:03:03.961805+00:00,75.4277,0.2854,96.1477,0.0722,0.8483,0.0,2400.0,0.0,5.4
98.0,2026-05-06T20:03:04.457726+00:00,75.1783,0.2194,96.1135,-0.0216,0.8483,0.0,2045.94,-354.06,5.4512
98.5,2026-05-06T20:03:04.957725+00:00,74.7321,-0.1496,95.9716,-0.0552,0.8483,0.0,1900.8108,-499.1892,5.4762
99.000347,2026-05-06T20:03:05.458129+00:00,74.3892,-0.4331,95.7236,-0.1658,0.8483,0.0,1841.3223,-204.6177,5.4884
99.5,2026-05-06T20:03:05.957732+00:00,73.871,-0.7783,95.9033,-0.0503,0.8483,0.0,1816.938,-83.8728,5.4943
100.0,2026-05-06T20:03:06.462012+00:00,73.6,-0.7891,95.9257,-0.0387,0.7996,-0.0487,1806.9429,-34.3795,5.4972
100.5,2026-05-06T20:03:06.957719+00:00,73.1372,-0.7974,95.9429,-0.0683,0.7797,-0.0686,1802.8459,-14.0921,5.4986
101.0,2026-05-06T20:03:07.458078+00:00,73.0361,-0.6765,95.7015,-0.1373,0.7715,-0.0281,1801.1665,-5.7764,5.4993
101.500212,2026-05-06T20:03:07.957947+00:00,72.9583,-0.4564,95.8863,-0.0284,0.7681,-0.0115,1800.4782,-2.3677,5.4997
102.000072,2026-05-06T20:03:08.457832+00:00,72.8985,-0.3508,96.0283,0.1016,0.7668,-0.0047,1800.196,-0.9705,5.4998
102.5,2026-05-06T20:03:08.962070+00:00,72.7253,-0.206,96.1375,0.0781,0.7662,-0.0019,1800.0803,-0.3978,5.4487
103.0,2026-05-06T20:03:09.457735+00:00,72.5922,-0.2219,96.0825,0.0523,0.766,-0.0008,1800.0329,-0.1631,5.475
103.5,2026-05-06T20:03:09.958036+00:00,72.4899,-0.2342,96.1791,0.0788,0.7659,-0.0003,1800.0135,-0.0668,5.4878
