monotonic_offset_s,utc_timestamp,T,T_dot,U,U_dot,V,V_dot,f,f_dot,mem
12.5,2026-06-05T18:32:16.810788+00:00,56.6934,0.2027,95.7119,0.3951,0.8473,0.0,2400.0,0.0,6.9522
13.0,2026-06-05T18:32:17.305577+00:00,56.961,0.2831,95.8942,0.4502,0.8473,0.0,2400.0,0.0,6.9255
13.5,2026-06-05T18:32:17.805587+00:00,57.0395,0.2176,96.2658,0.508,0.8473,0.0,2400.0,0.0,6.9124
14.0,2026-06-05T18:32:18.305504+00:00,57.3543,0.4218,96.2043,0.3596,0.8473,0.0,2400.0,0.0,6.9061
14.500119,2026-06-05T18:32:18.805813+00:00,57.469,0.3878,96.157,0.3304,0.8473,0.0,2400.0,0.0,6.903
15.0,2026-06-05T18:32:19.309635+00:00,57.5572,0.2981,96.2364,0.2539,0.8473,0.0,2400.0,0.0,6.9014
15.5,2026-06-05T18:32:19.805636+00:00,57.7522,0.3564,96.2974,0.1952,0.8473,0.0,2400.0,0.0,6.8495
16.000331,2026-06-05T18:32:20.306385+00:00,57.9021,0.2739,96.2286,0.1114,0.8473,0.0,2400.0,0.0,6.8242
16.5,2026-06-05T18:32:20.805459+00:00,57.89,0.2105,96.1757,-0.03,0.8473,0.0,2400.0,0.0,6.7606
17.0,2026-06-05T18:32:21.305471+00:00,58.008,0.2254,96.2276,0.0078,0.8473,0.0,2400.0,0.0,6.7296
17.5,2026-06-05T18:32:21.810323+00:00,58.226,0.2369,96.2906,0.0445,0.8473,0.0,2400.0,0.0,6.7656
18.0,2026-06-05T18:32:22.305538+00:00,58.139,0.1185,96.2465,0.0034,0.8473,0.0,2400.0,0.0,6.732
18.5,2026-06-05T18:32:22.805470+00:00,58.1994,0.1547,95.7498,-0.1825,0.8473,0.0,2400.0,0.0,6.7156
19.0,2026-06-05T18:32:23.305720+00:00,58.2458,0.1189,95.8077,-0.1403,0.8473,0.0,2400.0,0.0,6.7076
19.5,2026-06-05T18:32:23.805582+00:00,58.2815,0.0277,95.8291,-0.1155,0.8473,0.0,2400.0,0.0,6.6525
20.0,2026-06-05T18:32:24.313536+00:00,58.3089,0.085,95.8686,-0.1197,0.8473,0.0,2400.0,0.0,6.6256
20.5,2026-06-05T18:32:24.805501+00:00,58.2027,0.0017,95.899,-0.1305,0.8473,0.0,2400.0,0.0,6.6125
21.0,2026-06-05T18:32:25.305569+00:00,58.3756,0.0649,95.9224,-0.108,0.8473,0.0,2400.0,0.0,6.6061
21.5,2026-06-05T18:32:25.805481+00:00,58.6358,0.1772,95.8015,0.0172,0.8473,0.0,2400.0,0.0,6.5518
22.0,2026-06-05T18:32:26.305914+00:00,58.8358,0.2634,95.6392,-0.0562,0.8473,0.0,2400.0,0.0,6.5253
22.5,2026-06-05T18:32:26.809889+00:00,58.9895,0.3934,95.8384,0.0031,0.8473,0.0,2400.0,0.0,6.5123
23.0,2026-06-05T18:32:27.305490+00:00,59.1076,0.366,95.9915,0.041,0.8473,0.0,2400.0,0.0,6.506
23.5,2026-06-05T18:32:27.805488+00:00,59.1984,0.2813,96.086,0.0623,0.8473,0.0,2400.0,0.0,6.5029
24.000337,2026-06-05T18:32:28.306783+00:00,59.2682,0.2162,95.719,-0.0678,0.8473,0.0,2400.0,0.0,6.5014
24.5,2026-06-05T18:32:28.805497+00:00,59.3218,0.1662,95.784,-0.0058,0.8473,0.0,2400.0,0.0,6.5007
25.0,2026-06-05T18:32:29.310460+00:00,59.6176,0.255,95.9497,0.1035,0.8473,0.0,2400.0,0.0,6.5003
25.5,2026-06-05T18:32:29.805571+00:00,59.5904,0.196,95.9845,0.0487,0.8473,0.0,2400.0,0.0,6.5002
26.0,2026-06-05T18:32:30.305488+00:00,59.4422,0.087,96.1038,0.0374,0.8473,0.0,2400.0,0.0,6.5001
26.5,2026-06-05T18:32:30.805511+00:00,59.4556,0.0669,95.9409,-0.0484,0.8473,0.0,2400.0,0.0,6.5
27.0,2026-06-05T18:32:31.305779+00:00,59.5931,-0.0122,96.186,0.1557,0.8473,0.0,2400.0,0.0,6.5
27.5,2026-06-05T18:32:31.813365+00:00,59.8261,0.1179,96.143,0.1196,0.8473,0.0,2400.0,0.0,6.5
28.0,2026-06-05T18:32:32.305464+00:00,59.8779,0.2179,96.1099,0.0534,0.8473,0.0,2400.0,0.0,6.5
28.5,2026-06-05T18:32:32.805736+00:00,59.9177,0.2311,96.2001,0.0719,0.8473,0.0,2400.0,0.0,6.5
29.0,2026-06-05T18:32:33.305909+00:00,59.8211,0.114,95.8067,-0.099,0.8473,0.0,2400.0,0.0,6.5
29.5,2026-06-05T18:32:33.805892+00:00,59.874,0.024,95.9672,0.0087,0.8473,0.0,2400.0,0.0,6.4488
30.0,2026-06-05T18:32:34.311513+00:00,59.9148,0.0184,95.9748,-0.0704,0.8473,0.0,2400.0,0.0,6.4238
30.5,2026-06-05T18:32:34.805566+00:00,59.6915,-0.1131,95.9806,-0.0541,0.8473,0.0,2400.0,0.0,6.4628
31.0,2026-06-05T18:32:35.305458+00:00,59.6472,-0.0869,96.1008,-0.003,0.8473,0.0,2400.0,0.0,6.4819
31.5,2026-06-05T18:32:35.805573+00:00,59.8677,-0.0032,96.0775,-0.0409,0.8473,0.0,2400.0,0.0,6.4911
32.0,2026-06-05T18:32:36.305483+00:00,60.0371,0.0612,96.0364,0.0766,0.8473,0.0,2400.0,0.0,6.4957
32.5,2026-06-05T18:32:36.811600+00:00,60.2947,0.3016,95.8891,-0.026,0.8473,0.0,2400.0,0.0,6.4467
33.0,2026-06-05T18:32:37.305682+00:00,60.3653,0.3591,95.9148,-0.02,0.8473,0.0,2400.0,0.0,6.474
33.5,2026-06-05T18:32:37.805487+00:00,60.6742,0.4032,95.9345,-0.0154,0.8473,0.0,2400.0,0.0,6.4361
34.0,2026-06-05T18:32:38.305482+00:00,60.7843,0.3736,95.6026,-0.1661,0.8473,0.0,2400.0,0.0,6.4176
34.5,2026-06-05T18:32:38.805503+00:00,60.8689,0.2871,95.6945,-0.1276,0.8473,0.0,2400.0,0.0,6.4086
35.0,2026-06-05T18:32:39.311007+00:00,60.9339,0.2843,95.7652,-0.0904,0.8473,0.0,2400.0,0.0,6.4554
35.5,2026-06-05T18:32:39.805598+00:00,60.9839,0.1549,95.7038,-0.0618,0.8473,0.0,2400.0,0.0,6.4782
36.0,2026-06-05T18:32:40.305557+00:00,61.0224,0.119,95.6335,-0.0938,0.8473,0.0,2400.0,0.0,6.4894
36.5,2026-06-05T18:32:40.807630+00:00,61.0519,0.0915,95.834,-0.0335,0.8473,0.0,2400.0,0.0,6.4436
37.0,2026-06-05T18:32:41.305777+00:00,61.0746,0.0703,95.7567,0.0514,0.8473,0.0,2400.0,0.0,6.4213
37.5,2026-06-05T18:32:41.811742+00:00,61.2193,0.1177,95.9287,0.0781,0.8473,0.0,2400.0,0.0,6.4104
38.0,2026-06-05T18:32:42.305477+00:00,61.3305,0.1541,95.9452,0.06,0.8473,0.0,2400.0,0.0,6.5075
38.5,2026-06-05T18:32:42.805502+00:00,61.5433,0.2457,94.5695,-0.3781,0.8473,0.0,2400.0,0.0,6.5036
39.0,2026-06-05T18:32:43.305479+00:00,61.4523,0.1888,94.9005,-0.2443,0.8473,0.0,2400.0,0.0,6.5018
39.5,2026-06-05T18:32:43.806007+00:00,61.2551,0.0179,95.1549,-0.2264,0.8473,0.0,2400.0,0.0,6.5009
40.0,2026-06-05T18:32:44.309438+00:00,61.4853,0.0774,95.2348,-0.174,0.8473,0.0,2400.0,0.0,6.5004
40.5,2026-06-05T18:32:44.805501+00:00,61.7895,0.1231,95.4119,-0.1723,0.8473,0.0,2400.0,0.0,6.5002
41.0,2026-06-05T18:32:45.305685+00:00,61.7688,0.1583,95.4323,-0.171,0.8473,0.0,2400.0,0.0,6.5001
41.5,2026-06-05T18:32:45.805500+00:00,62.0074,0.3762,95.5405,0.3237,0.8473,0.0,2400.0,0.0,6.5
42.0,2026-06-05T18:32:46.305946+00:00,61.9363,0.2255,95.5311,0.2102,0.8473,0.0,2400.0,0.0,6.5
42.5,2026-06-05T18:32:46.810484+00:00,62.0089,0.1097,95.5008,0.1153,0.8473,0.0,2400.0,0.0,6.4488
43.0,2026-06-05T18:32:47.305521+00:00,62.0647,0.1479,95.5932,0.1195,0.8473,0.0,2400.0,0.0,6.4238
43.5,2026-06-05T18:32:47.805802+00:00,62.3621,0.1773,95.6642,0.0841,0.8473,0.0,2400.0,0.0,6.4116
44.0,2026-06-05T18:32:48.305949+00:00,62.2089,0.1363,95.7187,0.0955,0.8473,0.0,2400.0,0.0,6.4057
44.5,2026-06-05T18:32:48.805473+00:00,62.3457,0.1684,95.5293,-0.0037,0.8473,0.0,2400.0,0.0,6.4028
45.0,2026-06-05T18:32:49.320595+00:00,62.5781,0.2567,95.7539,0.0743,0.8473,0.0,2400.0,0.0,6.4014
45.5,2026-06-05T18:32:49.805782+00:00,62.3749,0.0064,95.8109,0.1034,0.8473,0.0,2400.0,0.0,6.4007
46.0,2026-06-05T18:32:50.306037+00:00,62.4733,0.1322,95.9703,0.1257,0.8473,0.0,2400.0,0.0,6.4003
46.5,2026-06-05T18:32:50.805477+00:00,62.6761,0.1652,95.7458,0.0272,0.8473,0.0,2400.0,0.0,6.4514
47.0,2026-06-05T18:32:51.305466+00:00,62.5775,-0.0003,95.9203,0.0672,0.8473,0.0,2400.0,0.0,6.4763
47.5,2026-06-05T18:32:51.809888+00:00,62.7563,0.1907,95.9156,0.1288,0.8473,0.0,2400.0,0.0,6.4372
48.0,2026-06-05T18:32:52.305995+00:00,62.7664,0.1466,95.7963,0.0141,0.8473,0.0,2400.0,0.0,6.4694
48.5,2026-06-05T18:32:52.805471+00:00,62.9014,0.1127,95.6352,-0.0586,0.8473,0.0,2400.0,0.0,6.485
49.0,2026-06-05T18:32:53.305742+00:00,63.0052,0.2139,95.8353,-0.045,0.8473,0.0,2400.0,0.0,6.4927
49.5,2026-06-05T18:32:53.806136+00:00,63.085,0.1644,95.4106,-0.1117,0.8473,0.0,2400.0,0.0,6.4452
50.0,2026-06-05T18:32:54.411119+00:00,63.1463,0.19,95.5701,-0.1167,0.8473,0.0,2400.0,0.0,6.4221
50.5,2026-06-05T18:32:54.805521+00:00,63.1935,0.146,95.6696,-0.082,0.8473,0.0,2400.0,0.0,6.4108
51.0,2026-06-05T18:32:55.305668+00:00,63.2297,0.1122,95.8618,0.0218,0.8473,0.0,2400.0,0.0,6.4053
51.5,2026-06-05T18:32:55.805624+00:00,63.003,-0.041,95.8937,0.0862,0.8473,0.0,2400.0,0.0,6.4026
52.0,2026-06-05T18:32:56.305966+00:00,63.0833,-0.0315,95.9183,0.0277,0.8473,0.0,2400.0,0.0,6.4013
52.5,2026-06-05T18:32:56.812347+00:00,63.2723,0.0394,95.9372,0.1755,0.8473,0.0,2400.0,0.0,6.4006
53.0,2026-06-05T18:32:57.305749+00:00,63.4175,0.0939,96.0443,0.1581,0.8473,0.0,2400.0,0.0,6.4003
53.5,2026-06-05T18:32:57.805502+00:00,63.5292,0.2631,96.0341,0.1215,0.8473,0.0,2400.0,0.0,6.3489
54.0,2026-06-05T18:32:58.306643+00:00,63.4877,0.2022,95.9105,0.0162,0.8473,0.0,2400.0,0.0,6.3239
54.5,2026-06-05T18:32:58.805484+00:00,63.3286,0.0282,95.4684,-0.1418,0.8473,0.0,2400.0,0.0,6.3117
55.0,2026-06-05T18:32:59.310446+00:00,63.3335,-0.042,95.5683,-0.1167,0.8473,0.0,2400.0,0.0,6.3057
55.5,2026-06-05T18:32:59.806374+00:00,63.4646,-0.0323,95.6682,-0.0897,0.8473,0.0,2400.0,0.0,6.354
56.0,2026-06-05T18:33:00.305806+00:00,63.4381,-0.0248,95.7218,-0.1075,0.8473,0.0,2400.0,0.0,6.3775
56.5,2026-06-05T18:33:00.805505+00:00,63.7995,0.2355,95.5548,-0.1598,0.8473,0.0,2400.0,0.0,6.389
57.0,2026-06-05T18:33:01.305668+00:00,64.0773,0.3719,95.6578,-0.0842,0.8473,0.0,2400.0,0.0,6.3947
57.5,2026-06-05T18:33:01.811740+00:00,64.1635,0.3495,95.737,0.0895,0.8473,0.0,2400.0,0.0,6.3462
58.0,2026-06-05T18:33:02.305482+00:00,64.1026,0.3322,95.7747,0.0688,0.8473,0.0,2400.0,0.0,6.3737
58.5,2026-06-05T18:33:02.805480+00:00,64.0557,0.1281,95.5723,-0.032,0.8473,0.0,2400.0,0.0,6.3872
59.0,2026-06-05T18:33:03.305755+00:00,64.1469,0.0348,95.787,0.0217,0.8473,0.0,2400.0,0.0,6.3937
59.5,2026-06-05T18:33:03.805949+00:00,63.9625,-0.1005,95.8363,0.0938,0.8473,0.0,2400.0,0.0,6.3969
60.0,2026-06-05T18:33:04.315152+00:00,64.2026,0.05,95.8742,0.0721,0.8473,0.0,2400.0,0.0,6.3985
60.5,2026-06-05T18:33:04.805464+00:00,64.2598,0.1021,95.8107,0.0246,0.8473,0.0,2400.0,0.0,6.3993
61.0,2026-06-05T18:33:05.305542+00:00,64.5584,0.2057,95.9702,0.0652,0.8473,0.0,2400.0,0.0,6.3996
61.5,2026-06-05T18:33:05.805485+00:00,64.7878,0.4127,96.0002,0.1426,0.8473,0.0,2400.0,0.0,6.3998
62.0,2026-06-05T18:33:06.305608+00:00,65.0915,0.4444,96.0002,0.0711,0.8473,0.0,2400.0,0.0,6.3999
62.5,2026-06-05T18:33:06.811066+00:00,64.943,0.3416,96.0927,0.0855,0.8473,0.0,2400.0,0.0,6.4
63.0,2026-06-05T18:33:07.305470+00:00,64.9562,0.1989,96.187,0.1043,0.8473,0.0,2400.0,0.0,6.4
63.5,2026-06-05T18:33:07.805540+00:00,64.9664,0.0893,96.028,0.0724,0.8473,0.0,2400.0,0.0,6.4
64.0,2026-06-05T18:33:08.305495+00:00,64.8469,-0.1223,96.0215,0.0171,0.8473,0.0,2400.0,0.0,6.4512
64.5,2026-06-05T18:33:08.805485+00:00,65.0096,0.0333,95.8083,-0.064,0.8473,0.0,2400.0,0.0,6.4762
65.0,2026-06-05T18:33:09.310591+00:00,65.1346,0.0892,95.9683,-0.0106,0.8473,0.0,2400.0,0.0,6.4372
65.5,2026-06-05T18:33:09.805768+00:00,65.1035,0.0686,95.9757,-0.039,0.8473,0.0,2400.0,0.0,6.4181
66.0,2026-06-05T18:33:10.305496+00:00,64.9523,0.0527,96.1201,-0.0223,0.8473,0.0,2400.0,0.0,6.4089
66.5,2026-06-05T18:33:10.805548+00:00,65.0906,0.0405,96.208,0.06,0.8473,0.0,2400.0,0.0,6.4043
67.0,2026-06-05T18:33:11.305685+00:00,65.1969,0.0311,96.2525,0.077,0.8473,0.0,2400.0,0.0,6.4021
67.5,2026-06-05T18:33:11.812666+00:00,65.0241,-0.0397,96.194,0.1286,0.8473,0.0,2400.0,0.0,6.3498
68.0,2026-06-05T18:33:12.305494+00:00,65.273,0.1604,96.1491,0.0603,0.8473,0.0,2400.0,0.0,6.3755
68.5,2026-06-05T18:33:12.805775+00:00,65.3371,0.1233,95.9989,0.0078,0.8473,0.0,2400.0,0.0,6.3881
69.0,2026-06-05T18:33:13.305465+00:00,65.3864,0.0947,95.9992,-0.0403,0.8473,0.0,2400.0,0.0,6.3942
69.5,2026-06-05T18:33:13.805755+00:00,65.6788,0.3274,95.8605,-0.1158,0.8473,0.0,2400.0,0.0,6.3972
70.0,2026-06-05T18:33:14.309468+00:00,65.7763,0.2516,95.7771,-0.1585,0.8473,0.0,2400.0,0.0,6.3986
70.5,2026-06-05T18:33:14.805719+00:00,65.9784,0.3207,95.9444,-0.0832,0.8473,0.0,2400.0,0.0,6.3993
71.0,2026-06-05T18:33:15.305694+00:00,65.6248,0.1192,95.9573,-0.064,0.8473,0.0,2400.0,0.0,6.3997
71.5,2026-06-05T18:33:15.805525+00:00,65.7347,0.028,95.9671,-0.0106,0.8473,0.0,2400.0,0.0,6.3998
72.0,2026-06-05T18:33:16.305475+00:00,65.8193,0.0215,95.9747,-0.0081,0.8473,0.0,2400.0,0.0,6.3999
72.5,2026-06-05T18:33:16.811778+00:00,65.8842,-0.0471,95.9806,0.04,0.8473,0.0,2400.0,0.0,6.4
73.0,2026-06-05T18:33:17.305967+00:00,66.0614,0.2183,96.1008,0.1079,0.8473,0.0,2400.0,0.0,6.4
73.5,2026-06-05T18:33:17.805483+00:00,66.1976,0.2314,95.8229,-0.0405,0.8473,0.0,2400.0,0.0,6.4
74.0,2026-06-05T18:33:18.305515+00:00,66.0478,0.1143,95.9796,0.0074,0.8473,0.0,2400.0,0.0,6.4
74.5,2026-06-05T18:33:18.805722+00:00,66.1871,0.1514,96.1,0.0443,0.8473,0.0,2400.0,0.0,6.4
75.0,2026-06-05T18:33:19.314613+00:00,66.4215,0.18,96.0769,0.034,0.8473,0.0,2400.0,0.0,6.4
75.5,2026-06-05T18:33:19.805510+00:00,66.6016,0.202,96.0591,0.0262,0.8473,0.0,2400.0,0.0,6.3488
76.0,2026-06-05T18:33:20.305559+00:00,66.4856,0.2189,95.9297,-0.057,0.8473,0.0,2400.0,0.0,6.3238
76.5,2026-06-05T18:33:20.805527+00:00,66.3963,0.1046,95.946,0.041,0.8473,0.0,2400.0,0.0,6.3116
77.0,2026-06-05T18:33:21.305520+00:00,66.455,0.0168,96.0742,0.0315,0.8473,0.0,2400.0,0.0,6.3057
77.5,2026-06-05T18:33:21.809126+00:00,66.5002,-0.0507,95.9413,-0.0529,0.8473,0.0,2400.0,0.0,6.3028
78.0,2026-06-05T18:33:22.305490+00:00,66.5348,0.0246,96.0706,-0.0021,0.8473,0.0,2400.0,0.0,6.3526
78.5,2026-06-05T18:33:22.807390+00:00,66.5615,0.0826,96.0543,-0.0016,0.8473,0.0,2400.0,0.0,6.3256
79.0,2026-06-05T18:33:23.305505+00:00,66.4547,-0.0002,96.0417,0.0373,0.8473,0.0,2400.0,0.0,6.3125
79.5,2026-06-05T18:33:23.805877+00:00,66.6272,0.0635,96.0321,0.0287,0.8473,0.0,2400.0,0.0,6.3061
80.0,2026-06-05T18:33:24.309599+00:00,66.3779,-0.0785,96.0015,-0.0242,0.8473,0.0,2400.0,0.0,6.303
80.5,2026-06-05T18:33:24.808291+00:00,66.5681,0.0033,96.0011,0.0199,0.8473,0.0,2400.0,0.0,6.3015
81.0,2026-06-05T18:33:25.305772+00:00,66.8416,0.1935,95.862,-0.0695,0.8473,0.0,2400.0,0.0,6.3007
81.5,2026-06-05T18:33:25.805551+00:00,67.0518,0.2123,95.9865,-0.0226,0.8473,0.0,2400.0,0.0,6.3003
82.0,2026-06-05T18:33:26.305512+00:00,67.2134,0.4177,96.1053,0.0212,0.8473,0.0,2400.0,0.0,6.3002
82.5,2026-06-05T18:33:26.814404+00:00,67.3376,0.3847,95.8496,-0.0608,0.8473,0.0,2400.0,0.0,6.3001
83.0,2026-06-05T18:33:27.305486+00:00,67.5603,0.3593,95.653,-0.1162,0.8473,0.0,2400.0,0.0,6.3
83.5,2026-06-05T18:33:27.805478+00:00,67.3496,0.1489,95.6176,-0.1279,0.8473,0.0,2400.0,0.0,6.3
84.0,2026-06-05T18:33:28.305783+00:00,67.5695,0.1781,95.6829,-0.0597,0.8473,0.0,2400.0,0.0,6.3512
84.5,2026-06-05T18:33:28.805971+00:00,67.3568,0.0096,95.7563,-0.0767,0.8473,0.0,2400.0,0.0,6.3762
85.0,2026-06-05T18:33:29.313165+00:00,67.4478,-0.0563,95.4425,-0.221,0.8473,0.0,2400.0,0.0,6.3884
85.5,2026-06-05T18:33:29.805506+00:00,67.645,0.1477,95.5715,-0.0927,0.8473,0.0,2400.0,0.0,6.3431
86.0,2026-06-05T18:33:30.305512+00:00,67.542,-0.0138,95.6938,0.0136,0.8473,0.0,2400.0,0.0,6.321
86.5,2026-06-05T18:33:30.805510+00:00,67.5901,0.1167,95.7646,0.049,0.8473,0.0,2400.0,0.0,6.3103
87.000117,2026-06-05T18:33:31.305636+00:00,67.7544,0.1533,95.8191,0.0454,0.8473,0.0,2400.0,0.0,6.305
87.5,2026-06-05T18:33:31.810100+00:00,67.7534,0.0542,95.861,0.0349,0.8473,0.0,2400.0,0.0,6.3024
88.0,2026-06-05T18:33:32.306286+00:00,67.7526,0.1053,95.87,0.1425,0.8473,0.0,2400.0,0.0,6.3524
88.5,2026-06-05T18:33:32.805950+00:00,67.752,0.0809,95.9001,0.1095,0.8473,0.0,2400.0,0.0,6.3768
89.0,2026-06-05T18:33:33.305479+00:00,67.8788,0.0622,95.9001,0.0688,0.8473,0.0,2400.0,0.0,6.3887
89.5,2026-06-05T18:33:33.805489+00:00,67.7217,-0.0158,95.9232,0.0529,0.8473,0.0,2400.0,0.0,6.3945
90.0,2026-06-05T18:33:34.309734+00:00,67.9828,0.1151,95.8253,0.0021,0.8473,0.0,2400.0,0.0,6.3973
90.5,2026-06-05T18:33:34.805598+00:00,67.8017,0.0248,95.8426,-0.0061,0.8473,0.0,2400.0,0.0,6.3475
91.0,2026-06-05T18:33:35.305475+00:00,67.7897,-0.0445,95.6476,-0.0741,0.8473,0.0,2400.0,0.0,6.3232
91.5,2026-06-05T18:33:35.805469+00:00,67.9078,0.093,95.6134,-0.0955,0.8473,0.0,2400.0,0.0,6.3113
92.0,2026-06-05T18:33:36.305475+00:00,68.1258,0.0715,95.5872,-0.1043,0.8473,0.0,2400.0,0.0,6.3567
92.5,2026-06-05T18:33:36.811639+00:00,68.1661,0.1822,95.6596,-0.0879,0.8473,0.0,2400.0,0.0,6.3789
93.0,2026-06-05T18:33:37.305489+00:00,68.0698,0.1401,95.7383,-0.029,0.8473,0.0,2400.0,0.0,6.3897
93.5,2026-06-05T18:33:37.805464+00:00,68.1231,0.1077,95.7989,-0.0146,0.8473,0.0,2400.0,0.0,6.395
94.0,2026-06-05T18:33:38.306172+00:00,68.164,0.0191,95.7297,0.0274,0.8473,0.0,2400.0,0.0,6.3975
94.5,2026-06-05T18:33:38.806001+00:00,67.941,-0.1126,95.7923,0.0596,0.8473,0.0,2400.0,0.0,6.3988
95.0,2026-06-05T18:33:39.310221+00:00,68.1513,0.0407,95.7015,0.0381,0.8473,0.0,2400.0,0.0,6.3994
95.5,2026-06-05T18:33:39.805488+00:00,68.1857,0.0313,95.7474,0.0293,0.8473,0.0,2400.0,0.0,6.3997
96.0,2026-06-05T18:33:40.305864+00:00,68.2122,0.0241,95.7827,0.0148,0.8473,0.0,2400.0,0.0,6.3999
96.5,2026-06-05T18:33:40.805975+00:00,68.2325,0.1458,96.0644,0.0885,0.8473,0.0,2400.0,0.0,6.3999
97.0,2026-06-05T18:33:41.305470+00:00,68.3754,0.112,95.9338,0.068,0.8473,0.0,2400.0,0.0,6.4
97.5,2026-06-05T18:33:41.809542+00:00,68.1034,-0.0412,95.9491,0.0523,0.8473,0.0,2400.0,0.0,6.3488
98.0,2026-06-05T18:33:42.305733+00:00,68.4034,0.0956,96.0766,0.125,0.8473,0.0,2400.0,0.0,6.375
98.5,2026-06-05T18:33:42.805529+00:00,68.5068,0.1371,96.0357,0.0961,0.8473,0.0,2400.0,0.0,6.3878
99.0,2026-06-05T18:33:43.305474+00:00,68.5862,0.1054,96.0275,0.0816,0.8473,0.0,2400.0,0.0,6.394
99.5,2026-06-05T18:33:43.806093+00:00,68.9018,0.3992,96.1368,0.0241,0.8473,0.0,2400.0,0.0,6.3971
100.0,2026-06-05T18:33:44.310139+00:00,69.0171,0.3068,96.2209,0.0957,0.8473,0.0,2400.0,0.0,6.3986
100.5,2026-06-05T18:33:44.805510+00:00,68.8511,0.1722,96.054,0.035,0.8473,0.0,2400.0,0.0,6.3481
101.0,2026-06-05T18:33:45.305551+00:00,68.8509,0.1323,96.1572,0.0269,0.8473,0.0,2400.0,0.0,6.3235
101.5,2026-06-05T18:33:45.805683+00:00,68.9779,0.0381,96.1209,0.0284,0.8473,0.0,2400.0,0.0,6.3115
102.0,2026-06-05T18:33:46.307263+00:00,69.2029,0.0929,96.0929,0.0218,0.8473,0.0,2400.0,0.0,6.3056
102.5,2026-06-05T18:33:46.809568+00:00,69.2485,0.1987,96.0714,-0.0218,0.8473,0.0,2400.0,0.0,6.3027
103.0,2026-06-05T18:33:47.305556+00:00,69.4108,0.28,96.0549,-0.0553,0.8473,0.0,2400.0,0.0,6.3013
103.5,2026-06-05T18:33:47.805991+00:00,69.281,0.1516,96.2736,0.0732,0.8473,0.0,2400.0,0.0,6.3006
