monotonic_offset_s,utc_timestamp,T,T_dot,U,U_dot,V,V_dot,f,f_dot,mem
0.000286,2026-05-05T22:47:00.377264+00:00,47.4,,0.0,,0.8473,,2400.0,,4.8
0.500002,2026-05-05T22:47:00.873034+00:00,47.5273,,16.6377,,0.8473,,2400.0,,5.3632
1.0,2026-05-05T22:47:01.373535+00:00,48.1342,,33.174,,0.8473,0.0,2400.0,0.0,6.406
1.5,2026-05-05T22:47:01.873527+00:00,48.7279,,47.8277,,0.8473,0.0,2400.0,0.0,6.9149
2.0,2026-05-05T22:47:02.373064+00:00,49.4388,1.0194,58.859,,0.8473,0.0,2400.0,0.0,7.1633
2.5,2026-05-05T22:47:02.979279+00:00,49.8579,1.1653,67.5923,,0.8473,0.0,2400.0,0.0,7.2845
3.0,2026-05-05T22:47:03.373286+00:00,50.3073,1.0866,73.6799,24.56,0.8473,0.0,2400.0,0.0,7.2924
3.5,2026-05-05T22:47:03.873073+00:00,50.9073,1.0897,79.0762,20.8128,0.8473,0.0,2400.0,0.0,7.3475
4.0,2026-05-05T22:47:04.373486+00:00,51.4956,1.0284,82.9923,16.6061,0.8473,0.0,2400.0,0.0,7.3744
4.5,2026-05-05T22:47:04.873079+00:00,51.9479,1.045,86.0949,12.7557,0.8473,0.0,2400.0,0.0,7.3875
5.0,2026-05-05T22:47:05.377251+00:00,52.2955,0.9941,88.5026,9.8812,0.8473,0.0,2400.0,0.0,7.3427
5.500839,2026-05-05T22:47:05.890191+00:00,52.6899,0.8913,90.3764,7.5947,0.8473,0.0,2400.0,0.0,7.3208
6.0,2026-05-05T22:47:06.373828+00:00,53.1203,0.8123,91.5157,5.9453,0.8473,0.0,2400.0,0.0,7.3102
6.50004,2026-05-05T22:47:06.873153+00:00,53.4512,0.7516,92.5765,4.5001,0.8473,0.0,2400.0,0.0,7.305
7.0,2026-05-05T22:47:07.373081+00:00,53.96,0.8322,93.3687,3.4588,0.8473,0.0,2400.0,0.0,7.2512
7.5,2026-05-05T22:47:07.878984+00:00,54.2238,0.7669,94.209,2.7047,0.8473,0.0,2400.0,0.0,7.225
8.0,2026-05-05T22:47:08.373596+00:00,54.6811,0.7804,94.7623,2.0865,0.8473,0.0,2400.0,0.0,7.2634
8.5,2026-05-05T22:47:08.873087+00:00,54.9053,0.7271,95.0487,1.5574,0.8473,0.0,2400.0,0.0,7.2821
9.0,2026-05-05T22:47:09.373133+00:00,54.8231,0.4316,95.5002,1.3282,0.8473,0.0,2400.0,0.0,7.2401
9.5,2026-05-05T22:47:09.873071+00:00,55.1417,0.459,95.639,1.0208,0.8473,0.0,2400.0,0.0,7.2196
10.0,2026-05-05T22:47:10.383038+00:00,55.3866,0.3528,95.8382,0.8232,0.8473,0.0,2400.0,0.0,7.2095
10.5,2026-05-05T22:47:10.873097+00:00,55.4475,0.2711,95.6443,0.4784,0.8473,0.0,2400.0,0.0,7.2047
11.0,2026-05-05T22:47:11.373209+00:00,55.4944,0.3357,95.8423,0.36,0.8473,0.0,2400.0,0.0,7.1511
11.5,2026-05-05T22:47:11.873091+00:00,55.6577,0.258,95.9945,0.3153,0.8473,0.0,2400.0,0.0,7.1249
12.0,2026-05-05T22:47:12.373450+00:00,55.7832,0.1983,96.1115,0.2037,0.8473,0.0,2400.0,0.0,7.061
12.5,2026-05-05T22:47:12.876865+00:00,55.8796,0.216,96.1088,0.1566,0.8473,0.0,2400.0,0.0,7.0297
13.0,2026-05-05T22:47:13.373257+00:00,55.9538,0.2297,96.1993,0.1204,0.8473,0.0,2400.0,0.0,6.9633
13.5,2026-05-05T22:47:13.873217+00:00,56.0107,0.1765,96.2689,0.2082,0.8473,0.0,2400.0,0.0,6.9309
14.0,2026-05-05T22:47:14.373454+00:00,56.3091,0.263,96.091,0.0829,0.8473,0.0,2400.0,0.0,6.8639
14.5,2026-05-05T22:47:14.873096+00:00,56.5384,0.3294,96.0931,0.0329,0.8473,0.0,2400.0,0.0,6.8312
15.0,2026-05-05T22:47:15.377323+00:00,56.5873,0.3168,96.0947,-0.0056,0.8473,0.0,2400.0,0.0,6.8152
15.5,2026-05-05T22:47:15.873100+00:00,56.4977,0.2435,96.281,0.0574,0.8473,0.0,2400.0,0.0,6.8074
16.000333,2026-05-05T22:47:16.376185+00:00,56.8106,0.2508,96.216,0.0056,0.8473,0.0,2400.0,0.0,6.7524
16.5,2026-05-05T22:47:16.873083+00:00,56.7966,0.1291,96.166,-0.0343,0.8473,0.0,2400.0,0.0,6.7256
17.0,2026-05-05T22:47:17.373063+00:00,56.9131,0.1629,96.1276,0.0122,0.8473,0.0,2400.0,0.0,6.7125
17.5,2026-05-05T22:47:17.878384+00:00,57.1299,0.3161,96.1212,0.0094,0.8473,0.0,2400.0,0.0,6.7061
18.000631,2026-05-05T22:47:18.374496+00:00,57.2965,0.2429,96.1857,0.0304,0.8473,0.0,2400.0,0.0,6.703
18.5,2026-05-05T22:47:18.873087+00:00,57.2973,0.2504,96.1427,-0.0461,0.8473,0.0,2400.0,0.0,6.6503
19.0,2026-05-05T22:47:19.373081+00:00,57.2979,0.1924,96.1097,-0.0354,0.8473,0.0,2400.0,0.0,6.6245
19.5,2026-05-05T22:47:19.873240+00:00,57.4257,0.1479,96.0843,-0.0272,0.8473,0.0,2400.0,0.0,6.612
20.0,2026-05-05T22:47:20.381937+00:00,57.2693,-0.0136,96.0648,-0.0209,0.8473,0.0,2400.0,0.0,6.6058
20.5,2026-05-05T22:47:20.873239+00:00,57.2764,-0.0104,96.1655,0.0148,0.8473,0.0,2400.0,0.0,6.6028
21.0,2026-05-05T22:47:21.373060+00:00,57.2819,-0.008,96.1041,-0.0272,0.8473,0.0,2400.0,0.0,6.5502
21.5,2026-05-05T22:47:21.873157+00:00,57.1588,-0.1334,96.08,-0.0209,0.8473,0.0,2400.0,0.0,6.5245
22.0,2026-05-05T22:47:22.373167+00:00,57.1915,-0.0389,96.0383,-0.0238,0.8473,0.0,2400.0,0.0,6.512
22.5,2026-05-05T22:47:22.876737+00:00,57.2166,-0.0299,96.0295,-0.0183,0.8473,0.0,2400.0,0.0,6.5058
23.0,2026-05-05T22:47:23.373464+00:00,57.4904,0.1043,96.0227,-0.0141,0.8473,0.0,2400.0,0.0,6.5028
23.5,2026-05-05T22:47:23.873956+00:00,57.7009,0.271,96.11,-0.0185,0.8473,0.0,2400.0,0.0,6.5014
24.0,2026-05-05T22:47:24.373532+00:00,57.8627,0.3356,96.0845,-0.0065,0.8473,0.0,2400.0,0.0,6.5007
24.5,2026-05-05T22:47:24.873364+00:00,58.2416,0.5125,96.065,-0.005,0.8473,0.0,2400.0,0.0,6.5003
25.0,2026-05-05T22:47:25.377947+00:00,58.1509,0.3303,96.2813,0.081,0.8473,0.0,2400.0,0.0,6.449
25.5,2026-05-05T22:47:25.873757+00:00,58.4631,0.3811,96.2162,0.0623,0.8473,0.0,2400.0,0.0,6.4751
26.0,2026-05-05T22:47:26.373417+00:00,58.4485,0.2929,96.1662,0.0478,0.8473,0.0,2400.0,0.0,6.4366
26.5,2026-05-05T22:47:26.873419+00:00,58.31,0.0342,96.1277,0.0059,0.8473,0.0,2400.0,0.0,6.4179
27.0,2026-05-05T22:47:27.373072+00:00,58.3308,0.0899,96.0982,0.0046,0.8473,0.0,2400.0,0.0,6.4087
27.5,2026-05-05T22:47:27.877785+00:00,58.6014,0.0691,96.168,0.0344,0.8473,0.0,2400.0,0.0,6.4043
28.0,2026-05-05T22:47:28.373075+00:00,58.8093,0.1804,96.1291,-0.0507,0.8473,0.0,2400.0,0.0,6.4021
28.5,2026-05-05T22:47:28.873090+00:00,58.4601,0.075,96.0993,-0.039,0.8473,0.0,2400.0,0.0,6.401
29.0,2026-05-05T22:47:29.373426+00:00,58.7007,0.1849,96.1688,0.0009,0.8473,0.0,2400.0,0.0,6.4005
29.5,2026-05-05T22:47:29.873311+00:00,58.8857,0.1421,96.3612,0.0778,0.8473,0.0,2400.0,0.0,6.4002
30.0,2026-05-05T22:47:30.378418+00:00,58.9006,0.0456,96.3007,0.0675,0.8473,0.0,2400.0,0.0,6.4001
30.5,2026-05-05T22:47:30.873070+00:00,59.1665,0.3532,96.2311,0.021,0.8473,0.0,2400.0,0.0,6.4513
31.0,2026-05-05T22:47:31.373139+00:00,59.371,0.3351,96.4091,0.0933,0.8473,0.0,2400.0,0.0,6.425
31.5,2026-05-05T22:47:31.873288+00:00,59.4008,0.2576,96.4301,0.1103,0.8473,0.0,2400.0,0.0,6.4122
32.0,2026-05-05T22:47:32.373265+00:00,59.4238,0.2616,96.4463,0.0925,0.8473,0.0,2400.0,0.0,6.406
32.5,2026-05-05T22:47:32.877277+00:00,59.5687,0.2011,96.343,-0.0061,0.8473,0.0,2400.0,0.0,6.4029
33.0,2026-05-05T22:47:33.373671+00:00,59.5528,0.0909,96.3793,0.0262,0.8473,0.0,2400.0,0.0,6.4014
33.5,2026-05-05T22:47:33.873211+00:00,59.7951,0.1971,96.4073,0.0587,0.8473,0.0,2400.0,0.0,6.4007
34.0,2026-05-05T22:47:34.373050+00:00,59.8541,0.2152,96.4287,0.0066,0.8473,0.0,2400.0,0.0,6.4003
34.5,2026-05-05T22:47:34.873125+00:00,60.154,0.2926,96.4452,0.005,0.8473,0.0,2400.0,0.0,6.4002
35.0,2026-05-05T22:47:35.376946+00:00,60.1299,0.2886,96.3422,-0.0347,0.8473,0.0,2400.0,0.0,6.3489
35.5,2026-05-05T22:47:35.873104+00:00,60.2387,0.2218,96.3787,0.0119,0.8473,0.0,2400.0,0.0,6.3751
36.0,2026-05-05T22:47:36.373076+00:00,60.195,0.1705,96.2911,-0.0294,0.8473,0.0,2400.0,0.0,6.3878
36.5,2026-05-05T22:47:36.873191+00:00,60.2887,0.0674,96.2237,-0.0612,0.8473,0.0,2400.0,0.0,6.3941
37.0,2026-05-05T22:47:37.373121+00:00,60.2335,0.0518,96.1488,-0.0933,0.8473,0.0,2400.0,0.0,6.3971
37.5,2026-05-05T22:47:37.878600+00:00,60.4456,0.1034,96.1375,-0.1026,0.8473,0.0,2400.0,0.0,6.3986
38.0,2026-05-05T22:47:38.373076+00:00,60.6086,0.2068,96.1057,-0.0788,0.8473,0.0,2400.0,0.0,6.3481
