monotonic_offset_s,utc_timestamp,T,T_dot,U,U_dot,V,V_dot,f,f_dot,mem
40.5,2026-05-06T01:15:08.429160+00:00,58.8906,-0.0614,96.117,-0.1101,0.8486,0.0,2400.0,0.0,6.5
41.0,2026-05-06T01:15:08.928667+00:00,59.1589,0.0801,96.2056,-0.0769,0.8486,0.0,2400.0,0.0,6.5
41.5,2026-05-06T01:15:09.428774+00:00,59.3651,0.1252,96.1349,-0.0668,0.8486,0.0,2400.0,0.0,6.5
42.0,2026-05-06T01:15:09.928668+00:00,59.5236,0.1599,96.2194,-0.0128,0.8486,0.0,2400.0,0.0,6.5
42.5,2026-05-06T01:15:10.435165+00:00,59.2636,0.1865,96.1686,-0.0098,0.8486,0.0,2400.0,0.0,6.5
43.0,2026-05-06T01:15:10.928685+00:00,59.3183,0.0797,96.361,0.0696,0.8486,0.0,2400.0,0.0,6.5
43.5,2026-05-06T01:15:11.428718+00:00,59.3603,-0.0024,96.2543,0.0458,0.8486,0.0,2400.0,0.0,6.5
44.000807,2026-05-06T01:15:11.929696+00:00,59.5199,-0.0018,96.1955,-0.0034,0.8486,0.0,2400.0,0.0,6.5
44.5,2026-05-06T01:15:12.428663+00:00,59.6426,0.1895,96.0345,-0.0335,0.8486,0.0,2400.0,0.0,6.5
45.0,2026-05-06T01:15:12.945780+00:00,59.8641,0.2729,96.1423,-0.0257,0.8486,0.0,2400.0,0.0,6.5
45.5,2026-05-06T01:15:13.428894+00:00,59.9071,0.2734,96.1093,-0.0198,0.8486,0.0,2400.0,0.0,6.5
46.0,2026-05-06T01:15:13.928663+00:00,60.0675,0.2738,96.1997,-0.0538,0.8486,0.0,2400.0,0.0,6.5
46.5,2026-05-06T01:15:14.428728+00:00,60.318,0.3377,96.1535,-0.0336,0.8486,0.0,2400.0,0.0,6.5
47.0,2026-05-06T01:15:14.928750+00:00,60.3832,0.2595,96.118,-0.0258,0.8486,0.0,2400.0,0.0,6.4488
47.5,2026-05-06T01:15:15.433971+00:00,60.4334,0.2631,96.2064,0.0573,0.8486,0.0,2400.0,0.0,6.4238
48.0,2026-05-06T01:15:15.928674+00:00,60.5992,0.2659,96.0429,-0.0331,0.8486,0.0,2400.0,0.0,6.4628
48.5,2026-05-06T01:15:16.428670+00:00,60.4721,0.0771,96.033,-0.0254,0.8486,0.0,2400.0,0.0,6.4819
49.0,2026-05-06T01:15:16.928783+00:00,60.7563,0.1865,95.794,-0.1353,0.8486,0.0,2400.0,0.0,6.4399
49.5,2026-05-06T01:15:17.429117+00:00,60.8474,0.207,95.8185,-0.1117,0.8486,0.0,2400.0,0.0,6.4707
50.0,2026-05-06T01:15:17.933671+00:00,60.7901,0.0955,95.9762,-0.0473,0.8486,0.0,2400.0,0.0,6.4857
50.5,2026-05-06T01:15:18.428713+00:00,60.8734,0.2006,95.9817,-0.0749,0.8486,0.0,2400.0,0.0,6.493
51.0,2026-05-06T01:15:18.928758+00:00,61.0647,0.1542,95.9628,-0.0267,0.8486,0.0,2400.0,0.0,6.5478
51.5,2026-05-06T01:15:19.428838+00:00,60.7026,-0.0724,96.0871,0.018,0.8486,0.0,2400.0,0.0,6.5233
52.0,2026-05-06T01:15:19.928711+00:00,60.6789,-0.0556,96.067,0.091,0.8486,0.0,2400.0,0.0,6.5114
52.5,2026-05-06T01:15:20.433043+00:00,60.7879,-0.0428,96.0515,0.0777,0.8486,0.0,2400.0,0.0,6.5056
53.000597,2026-05-06T01:15:20.929337+00:00,60.8717,-0.0965,96.271,0.0983,0.8486,0.0,2400.0,0.0,6.5539
53.5,2026-05-06T01:15:21.428674+00:00,60.9361,0.1167,96.2083,0.0755,0.8486,0.0,2400.0,0.0,6.5775
54.0,2026-05-06T01:15:21.928671+00:00,61.1129,0.217,96.1601,0.0658,0.8486,0.0,2400.0,0.0,6.589
54.5,2026-05-06T01:15:22.429134+00:00,61.2487,0.2304,96.0999,0.0043,0.8486,0.0,2400.0,0.0,6.5946
55.0,2026-05-06T01:15:22.933556+00:00,61.2259,0.1771,96.1925,0.0418,0.8486,0.0,2400.0,0.0,6.5974
55.5,2026-05-06T01:15:23.429030+00:00,61.2083,0.1361,96.1479,0.0322,0.8486,0.0,2400.0,0.0,6.5987
56.0,2026-05-06T01:15:23.928993+00:00,61.3221,0.1046,96.3451,0.0247,0.8486,0.0,2400.0,0.0,6.5994
56.5,2026-05-06T01:15:24.428713+00:00,61.5368,0.144,96.3809,0.0576,0.8486,0.0,2400.0,0.0,6.5997
57.0,2026-05-06T01:15:24.929012+00:00,61.8291,0.3016,96.4085,0.0828,0.8486,0.0,2400.0,0.0,6.5487
57.5,2026-05-06T01:15:25.433024+00:00,61.7992,0.2955,96.314,0.0714,0.8486,0.0,2400.0,0.0,6.5237
58.0,2026-05-06T01:15:25.929142+00:00,61.7763,0.2271,96.357,0.0548,0.8486,0.0,2400.0,0.0,6.5116
58.5,2026-05-06T01:15:26.428665+00:00,61.6314,0.0473,96.2744,0.0422,0.8486,0.0,2400.0,0.0,6.5057
59.0,2026-05-06T01:15:26.928686+00:00,61.9018,0.0363,96.3266,-0.0062,0.8486,0.0,2400.0,0.0,6.5028
59.5,2026-05-06T01:15:27.428997+00:00,61.9824,0.0916,96.3667,-0.0047,0.8486,0.0,2400.0,0.0,6.5013
60.0,2026-05-06T01:15:27.934546+00:00,62.0443,0.134,96.3976,-0.0036,0.8486,0.0,2400.0,0.0,6.5007
60.5,2026-05-06T01:15:28.428748+00:00,62.2192,0.2939,96.3056,-0.0028,0.8486,0.0,2400.0,0.0,6.5003
61.0,2026-05-06T01:15:28.928698+00:00,62.3536,0.2259,96.3506,-0.0022,0.8486,0.0,2400.0,0.0,6.5002
61.5,2026-05-06T01:15:29.428699+00:00,62.3296,0.1736,96.5008,0.0755,0.8486,0.0,2400.0,0.0,6.5001
62.0,2026-05-06T01:15:29.928669+00:00,62.5657,0.2607,96.5006,0.058,0.8486,0.0,2400.0,0.0,6.5
62.5,2026-05-06T01:15:30.434101+00:00,62.4927,0.1368,96.6162,0.0832,0.8486,0.0,2400.0,0.0,6.4488
63.0,2026-05-06T01:15:30.928693+00:00,62.5638,0.1051,96.5893,0.0639,0.8486,0.0,2400.0,0.0,6.475
63.5,2026-05-06T01:15:31.428749+00:00,62.7457,0.2081,96.3141,0.0028,0.8486,0.0,2400.0,0.0,6.4366
64.0,2026-05-06T01:15:31.928808+00:00,62.7583,0.0963,96.3571,0.0022,0.8486,0.0,2400.0,0.0,6.4691
64.500148,2026-05-06T01:15:32.429608+00:00,63.0225,0.2649,96.3902,-0.0369,0.8486,0.0,2400.0,0.0,6.4337
65.0,2026-05-06T01:15:32.932046+00:00,62.971,0.2036,96.2999,-0.0669,0.8486,0.0,2400.0,0.0,6.4676
65.5,2026-05-06T01:15:33.429624+00:00,62.9314,0.0929,96.3462,-0.09,0.8486,0.0,2400.0,0.0,6.5354
66.0,2026-05-06T01:15:33.928818+00:00,63.0283,0.135,96.4975,-0.0306,0.8486,0.0,2400.0,0.0,6.5685
66.5,2026-05-06T01:15:34.428654+00:00,62.9755,-0.0235,96.2667,-0.0158,0.8486,0.0,2400.0,0.0,6.5846
67.0,2026-05-06T01:15:34.928900+00:00,62.9349,-0.0181,96.205,-0.0507,0.8486,0.0,2400.0,0.0,6.5925
67.5,2026-05-06T01:15:35.432951+00:00,63.0309,0.0497,96.2732,-0.039,0.8486,0.0,2400.0,0.0,6.5451
68.0,2026-05-06T01:15:35.928955+00:00,62.9775,-0.0254,96.0712,-0.0762,0.8486,0.0,2400.0,0.0,6.5732
68.5,2026-05-06T01:15:36.428681+00:00,63.0637,0.0441,96.1704,-0.0586,0.8486,0.0,2400.0,0.0,6.5869
69.0,2026-05-06T01:15:36.928681+00:00,63.0027,0.0339,96.131,-0.1222,0.8486,0.0,2400.0,0.0,6.5936
69.5,2026-05-06T01:15:37.429408+00:00,63.083,0.0261,96.3321,0.0218,0.8486,0.0,2400.0,0.0,6.5457
70.0,2026-05-06T01:15:37.932457+00:00,63.2721,0.1473,96.1395,-0.0218,0.8486,0.0,2400.0,0.0,6.5223
70.5,2026-05-06T01:15:38.428694+00:00,63.2901,0.1132,96.1072,-0.0553,0.8486,0.0,2400.0,0.0,6.5109
71.0,2026-05-06T01:15:38.928827+00:00,63.4312,0.2143,96.3138,0.0809,0.8486,0.0,2400.0,0.0,6.5053
71.5,2026-05-06T01:15:39.428906+00:00,63.4124,0.1647,96.2412,0.0236,0.8486,0.0,2400.0,0.0,6.5026
72.0,2026-05-06T01:15:39.928671+00:00,63.5253,0.1266,96.3011,0.0567,0.8486,0.0,2400.0,0.0,6.5013
72.5,2026-05-06T01:15:40.432854+00:00,63.612,0.1609,96.2314,-0.0335,0.8486,0.0,2400.0,0.0,6.4494
73.0,2026-05-06T01:15:40.929060+00:00,63.8059,0.1873,96.1779,0.0128,0.8486,0.0,2400.0,0.0,6.4753
73.5,2026-05-06T01:15:41.428690+00:00,63.7004,0.144,96.3681,0.087,0.8486,0.0,2400.0,0.0,6.488
74.0,2026-05-06T01:15:41.928936+00:00,63.8739,0.1743,96.5143,0.0668,0.8486,0.0,2400.0,0.0,6.4941
74.5,2026-05-06T01:15:42.428839+00:00,64.1344,0.2612,96.3953,0.0514,0.8486,0.0,2400.0,0.0,6.4459
75.0,2026-05-06T01:15:42.933144+00:00,64.0802,0.1372,96.1881,-0.0377,0.8486,0.0,2400.0,0.0,6.4224
75.5,2026-05-06T01:15:43.428668+00:00,64.1658,0.2327,96.2603,0.0096,0.8486,0.0,2400.0,0.0,6.4109
76.0,2026-05-06T01:15:43.929254+00:00,64.2315,0.1788,96.2001,0.0074,0.8486,0.0,2400.0,0.0,6.4053
76.5,2026-05-06T01:15:44.428850+00:00,64.2821,0.0738,96.1538,-0.0714,0.8486,0.0,2400.0,0.0,6.4026
77.0,2026-05-06T01:15:44.928922+00:00,64.3209,0.1204,95.9793,-0.1783,0.8486,0.0,2400.0,0.0,6.4013
77.5,2026-05-06T01:15:45.432566+00:00,64.3508,0.0925,96.0767,-0.1062,0.8486,0.0,2400.0,0.0,6.4006
78.0,2026-05-06T01:15:45.928893+00:00,64.2465,0.0075,95.9432,-0.0816,0.8486,0.0,2400.0,0.0,6.4003
78.5,2026-05-06T01:15:46.428868+00:00,64.1663,-0.0579,95.725,-0.1784,0.8486,0.0,2400.0,0.0,6.4001
79.0,2026-05-06T01:15:46.928894+00:00,64.232,-0.0445,95.6729,-0.1757,0.8486,0.0,2400.0,0.0,6.4001
79.5,2026-05-06T01:15:47.429346+00:00,64.4097,0.0294,95.6329,-0.1736,0.8486,0.0,2400.0,0.0,6.4
80.0,2026-05-06T01:15:47.934929+00:00,64.5463,0.1499,95.7178,-0.0872,0.8486,0.0,2400.0,0.0,6.4
80.5,2026-05-06T01:15:48.428925+00:00,64.6513,0.2425,95.5517,-0.175,0.8486,0.0,2400.0,0.0,6.4
81.0,2026-05-06T01:15:48.928692+00:00,64.8592,0.3136,95.5166,-0.1422,0.8486,0.0,2400.0,0.0,6.4
81.5,2026-05-06T01:15:49.429141+00:00,64.7645,0.1774,95.6285,-0.0322,0.8486,0.0,2400.0,0.0,6.4
82.0,2026-05-06T01:15:49.929020+00:00,64.6918,0.0727,95.5987,-0.0247,0.8486,0.0,2400.0,0.0,6.4
82.50001,2026-05-06T01:15:50.433829+00:00,64.7631,0.0559,95.5759,-0.019,0.8486,0.0,2400.0,0.0,6.3488
83.000053,2026-05-06T01:15:50.928719+00:00,64.8179,-0.0207,95.5352,-0.0609,0.8486,0.0,2400.0,0.0,6.375
83.5,2026-05-06T01:15:51.429021+00:00,64.9873,0.1114,95.5271,-0.0082,0.8486,0.0,2400.0,0.0,6.3878
84.0,2026-05-06T01:15:51.928681+00:00,64.9902,0.1492,95.5208,0.0014,0.8486,0.0,2400.0,0.0,6.394
84.5,2026-05-06T01:15:52.428700+00:00,65.1198,0.1783,95.516,-0.0375,0.8486,0.0,2400.0,0.0,6.3971
85.0,2026-05-06T01:15:52.934896+00:00,65.2193,0.2007,95.7437,0.0483,0.8486,0.0,2400.0,0.0,6.3986
85.5,2026-05-06T01:15:53.428865+00:00,65.1686,0.0906,95.9187,0.1143,0.8486,0.0,2400.0,0.0,6.3481
86.000578,2026-05-06T01:15:53.929302+00:00,65.1296,0.0697,96.0532,0.1727,0.8486,0.0,2400.0,0.0,6.3235
86.5,2026-05-06T01:15:54.428677+00:00,65.2269,0.0535,96.0409,0.1713,0.8486,0.0,2400.0,0.0,6.3115
87.0,2026-05-06T01:15:54.929241+00:00,65.0471,-0.0861,96.1471,0.2088,0.8486,0.0,2400.0,0.0,6.3056
87.5,2026-05-06T01:15:55.436637+00:00,65.2907,0.0611,96.1131,0.199,0.8486,0.0,2400.0,0.0,6.3027
88.000252,2026-05-06T01:15:55.928936+00:00,65.478,0.1742,95.8555,0.0373,0.8486,0.0,2400.0,0.0,6.3013
88.5,2026-05-06T01:15:56.428809+00:00,65.4947,0.1339,95.889,-0.0099,0.8486,0.0,2400.0,0.0,6.3006
89.0,2026-05-06T01:15:56.928849+00:00,65.762,0.3575,96.0303,-0.0076,0.8486,0.0,2400.0,0.0,6.3003
89.5,2026-05-06T01:15:57.429160+00:00,65.7129,0.2111,95.9076,-0.0444,0.8486,0.0,2400.0,0.0,6.3002
90.0,2026-05-06T01:15:57.934693+00:00,65.8025,0.1623,95.929,-0.0727,0.8486,0.0,2400.0,0.0,6.3001
90.5,2026-05-06T01:15:58.429055+00:00,65.8714,0.1883,96.0611,-0.0173,0.8486,0.0,2400.0,0.0,6.4536
91.0,2026-05-06T01:15:58.928679+00:00,65.797,0.0175,96.2784,0.141,0.8486,0.0,2400.0,0.0,6.5286
91.5,2026-05-06T01:15:59.428681+00:00,65.8671,0.0771,96.0751,0.0621,0.8486,0.0,2400.0,0.0,6.5139
92.0,2026-05-06T01:15:59.928852+00:00,65.921,0.0592,95.942,-0.0294,0.8486,0.0,2400.0,0.0,6.5068
92.5,2026-05-06T01:16:00.434538+00:00,65.9624,0.0455,96.0712,0.0545,0.8486,0.0,2400.0,0.0,6.5033
93.0,2026-05-06T01:16:00.928946+00:00,66.1215,0.1623,95.939,0.0033,0.8486,0.0,2400.0,0.0,6.5016
93.5,2026-05-06T01:16:01.428667+00:00,66.1165,0.1247,95.8374,-0.0746,0.8486,0.0,2400.0,0.0,6.5008
94.0,2026-05-06T01:16:01.928673+00:00,66.1127,0.0959,95.7593,-0.173,0.8486,0.0,2400.0,0.0,6.5004
94.5,2026-05-06T01:16:02.428649+00:00,66.237,0.1373,95.6993,-0.1253,0.8486,0.0,2400.0,0.0,6.5002
95.0,2026-05-06T01:16:02.934738+00:00,66.2053,0.0419,95.7458,-0.0654,0.8486,0.0,2400.0,0.0,6.5001
95.5,2026-05-06T01:16:03.429016+00:00,66.0537,-0.0314,95.6889,-0.1274,0.8486,0.0,2400.0,0.0,6.4488
96.0,2026-05-06T01:16:03.928831+00:00,66.1917,0.0395,95.7377,-0.0671,0.8486,0.0,2400.0,0.0,6.4238
96.5,2026-05-06T01:16:04.428712+00:00,66.5523,0.1576,95.7984,-0.013,0.8486,0.0,2400.0,0.0,6.4116
97.0,2026-05-06T01:16:04.928704+00:00,66.7022,0.2484,95.8682,0.0363,0.8486,0.0,2400.0,0.0,6.4057
97.5,2026-05-06T01:16:05.435485+00:00,66.8174,0.3818,95.8987,0.0665,0.8486,0.0,2400.0,0.0,6.4028
98.0,2026-05-06T01:16:05.928690+00:00,66.9059,0.3571,95.899,0.0511,0.8486,0.0,2400.0,0.0,6.4014
98.5,2026-05-06T01:16:06.429188+00:00,66.8467,0.1472,95.8067,0.0393,0.8486,0.0,2400.0,0.0,6.4007
99.0,2026-05-06T01:16:06.928854+00:00,67.0557,0.1768,95.9671,0.0765,0.8486,0.0,2400.0,0.0,6.4003
99.5,2026-05-06T01:16:07.428744+00:00,66.9618,0.0722,95.9747,0.0588,0.8486,0.0,2400.0,0.0,6.4002
100.0,2026-05-06T01:16:07.933247+00:00,67.0169,0.0555,96.0731,0.0683,0.8486,0.0,2400.0,0.0,6.4001
100.5,2026-05-06T01:16:08.429111+00:00,67.0593,0.1063,95.9405,0.0139,0.8486,0.0,2400.0,0.0,6.4
101.0,2026-05-06T01:16:08.928684+00:00,67.0919,0.0181,96.0468,0.0493,0.8486,0.0,2400.0,0.0,6.4
101.5,2026-05-06T01:16:09.428697+00:00,67.1169,0.0775,96.036,0.0764,0.8486,0.0,2400.0,0.0,6.4
102.0,2026-05-06T01:16:09.928799+00:00,67.1361,0.0596,96.1434,0.0588,0.8486,0.0,2400.0,0.0,6.4
102.5,2026-05-06T01:16:10.434596+00:00,66.8964,-0.0815,96.1102,0.0452,0.8486,0.0,2400.0,0.0,6.3488
103.0,2026-05-06T01:16:10.928657+00:00,67.0939,0.001,96.0847,0.0039,0.8486,0.0,2400.0,0.0,6.375
103.5,2026-05-06T01:16:11.428679+00:00,67.2457,0.0644,96.0651,0.0415,0.8486,0.0,2400.0,0.0,6.3878
