monotonic_offset_s,utc_timestamp,T,T_dot,U,U_dot,V,V_dot,f,f_dot,mem
62.5,2026-05-06T03:19:14.743986+00:00,65.0856,0.1853,96.1571,-0.1268,0.8473,0.0,2400.0,0.0,6.5
63.0,2026-05-06T03:19:15.239942+00:00,65.1931,0.1424,96.3522,-0.0203,0.8473,0.0,2400.0,0.0,6.5
63.5,2026-05-06T03:19:15.739328+00:00,65.2757,0.1731,96.155,-0.0542,0.8473,0.0,2400.0,0.0,6.5
64.0,2026-05-06T03:19:16.239690+00:00,65.2119,0.133,96.1191,-0.0802,0.8473,0.0,2400.0,0.0,6.5
64.5,2026-05-06T03:19:16.739511+00:00,65.2901,0.1023,96.0916,-0.0231,0.8473,0.0,2400.0,0.0,6.5
65.0,2026-05-06T03:19:17.246047+00:00,65.3503,0.0786,95.9315,-0.1411,0.8473,0.0,2400.0,0.0,6.5
65.5,2026-05-06T03:19:17.739359+00:00,65.2692,-0.0032,95.9474,-0.0699,0.8473,0.0,2400.0,0.0,6.5
66.0,2026-05-06T03:19:18.240117+00:00,65.3342,0.0612,96.0753,-0.0923,0.8473,0.0,2400.0,0.0,6.5
66.5,2026-05-06T03:19:18.739313+00:00,65.3841,0.047,96.0578,-0.0324,0.8473,0.0,2400.0,0.0,6.5
67.0,2026-05-06T03:19:19.239344+00:00,65.4225,0.0361,95.9519,-0.0557,0.8473,0.0,2400.0,0.0,6.5
67.5,2026-05-06T03:19:19.742663+00:00,65.3247,0.0278,96.0787,-0.0043,0.8473,0.0,2400.0,0.0,6.5
68.0,2026-05-06T03:19:20.239307+00:00,65.3769,0.0213,96.0605,0.043,0.8473,0.0,2400.0,0.0,6.5
68.5,2026-05-06T03:19:20.739352+00:00,65.4169,0.0164,96.1622,0.0716,0.8473,0.0,2400.0,0.0,6.5
69.0,2026-05-06T03:19:21.239286+00:00,65.575,0.0762,95.9858,-0.0298,0.8473,0.0,2400.0,0.0,6.5
69.5,2026-05-06T03:19:21.739431+00:00,65.6965,0.1859,96.1048,0.0157,0.8473,0.0,2400.0,0.0,6.5
70.0,2026-05-06T03:19:22.245927+00:00,65.6626,0.1429,96.1963,0.0815,0.8473,0.0,2400.0,0.0,6.4488
70.5,2026-05-06T03:19:22.739414+00:00,65.7638,0.1734,96.0351,-0.0145,0.8473,0.0,2400.0,0.0,6.475
71.0,2026-05-06T03:19:23.239300+00:00,65.7143,0.0697,95.9113,-0.0497,0.8473,0.0,2400.0,0.0,6.4878
71.5,2026-05-06T03:19:23.739431+00:00,65.8036,0.0535,95.9318,-0.0768,0.8473,0.0,2400.0,0.0,6.494
72.000001,2026-05-06T03:19:24.241889+00:00,65.9994,0.1684,96.0402,0.0181,0.8473,0.0,2400.0,0.0,6.4459
72.5,2026-05-06T03:19:24.744536+00:00,66.15,0.1931,95.9152,-0.0632,0.8473,0.0,2400.0,0.0,6.4224
73.0,2026-05-06T03:19:25.239406+00:00,66.0111,0.1484,96.0505,-0.0486,0.8473,0.0,2400.0,0.0,6.4621
73.5,2026-05-06T03:19:25.739615+00:00,66.159,0.1777,96.0388,0.0012,0.8473,0.0,2400.0,0.0,6.4815
74.0,2026-05-06T03:19:26.239898+00:00,66.2726,0.1366,96.0067,0.0318,0.8473,0.0,2400.0,0.0,6.491
74.5,2026-05-06T03:19:26.739403+00:00,66.2327,0.0413,96.0051,0.0244,0.8473,0.0,2400.0,0.0,6.4956
75.0,2026-05-06T03:19:27.244039+00:00,66.4565,0.2227,95.9808,-0.0198,0.8473,0.0,2400.0,0.0,6.4467
75.5,2026-05-06T03:19:27.739357+00:00,66.374,0.1075,96.101,0.0619,0.8473,0.0,2400.0,0.0,6.474
76.0,2026-05-06T03:19:28.239892+00:00,66.4379,0.0826,96.0776,0.009,0.8473,0.0,2400.0,0.0,6.4873
76.5,2026-05-06T03:19:28.740214+00:00,66.3597,0.0635,96.0596,0.0069,0.8473,0.0,2400.0,0.0,6.4426
77.0,2026-05-06T03:19:29.239425+00:00,66.4269,-0.0148,96.1615,0.0516,0.8473,0.0,2400.0,0.0,6.4208
77.5,2026-05-06T03:19:29.747756+00:00,66.6058,0.1159,96.1242,0.0397,0.8473,0.0,2400.0,0.0,6.4101
78.0,2026-05-06T03:19:30.239317+00:00,66.616,0.0891,96.0954,0.0382,0.8473,0.0,2400.0,0.0,6.405
78.5,2026-05-06T03:19:30.739347+00:00,66.7511,0.1957,96.189,0.0294,0.8473,0.0,2400.0,0.0,6.4024
79.0,2026-05-06T03:19:31.241000+00:00,66.7277,0.1504,96.2841,0.0688,0.8473,0.0,2400.0,0.0,6.4012
79.5,2026-05-06T03:19:31.739787+00:00,66.837,0.1156,96.2184,0.0529,0.8473,0.0,2400.0,0.0,6.4006
80.0,2026-05-06T03:19:32.243264+00:00,67.0483,0.2161,96.2836,0.0407,0.8473,0.0,2400.0,0.0,6.4003
80.5,2026-05-06T03:19:32.739517+00:00,67.2107,0.2298,96.3105,0.0621,0.8473,0.0,2400.0,0.0,6.4001
81.0,2026-05-06T03:19:33.239394+00:00,67.3355,0.3039,96.2387,0.0477,0.8473,0.0,2400.0,0.0,6.4001
81.5,2026-05-06T03:19:33.739297+00:00,67.3041,0.2335,96.1603,-0.0096,0.8473,0.0,2400.0,0.0,6.4
82.0,2026-05-06T03:19:34.239292+00:00,67.4073,0.1795,96.2389,-0.0151,0.8473,0.0,2400.0,0.0,6.4
82.5,2026-05-06T03:19:34.745249+00:00,67.4866,0.138,96.1836,-0.0116,0.8473,0.0,2400.0,0.0,6.4
83.0,2026-05-06T03:19:35.239732+00:00,67.5475,0.106,96.1643,-0.0398,0.8473,0.0,2400.0,0.0,6.4
83.5,2026-05-06T03:19:35.739327+00:00,67.5944,0.1451,96.2188,-0.0306,0.8473,0.0,2400.0,0.0,6.4
84.0,2026-05-06T03:19:36.239297+00:00,67.5031,0.0479,96.2839,0.0151,0.8473,0.0,2400.0,0.0,6.4
84.5,2026-05-06T03:19:36.739330+00:00,67.5603,0.0368,96.2182,0.0193,0.8473,0.0,2400.0,0.0,6.4
85.0,2026-05-06T03:19:37.243490+00:00,67.4769,-0.0353,96.2834,0.0148,0.8473,0.0,2400.0,0.0,6.3488
85.5,2026-05-06T03:19:37.740879+00:00,67.5401,-0.0272,96.3104,0.0423,0.8473,0.0,2400.0,0.0,6.375
86.0,2026-05-06T03:19:38.239369+00:00,67.5887,0.0428,96.3543,0.0633,0.8473,0.0,2400.0,0.0,6.3878
86.5,2026-05-06T03:19:38.739283+00:00,67.4987,-0.0308,96.1566,-0.0207,0.8473,0.0,2400.0,0.0,6.394
87.0,2026-05-06T03:19:39.239273+00:00,67.5569,0.04,96.1204,-0.0545,0.8473,0.0,2400.0,0.0,6.3971
87.5,2026-05-06T03:19:39.744474+00:00,67.6016,0.0307,96.0925,-0.0419,0.8473,0.0,2400.0,0.0,6.3986
88.0,2026-05-06T03:19:40.239909+00:00,67.6359,0.0236,96.0711,-0.0708,0.8473,0.0,2400.0,0.0,6.3993
88.5,2026-05-06T03:19:40.739288+00:00,67.6623,0.0818,95.8001,-0.1701,0.8473,0.0,2400.0,0.0,6.3997
89.0,2026-05-06T03:19:41.240206+00:00,67.8099,0.1265,95.7307,-0.2079,0.8473,0.0,2400.0,0.0,6.3998
89.5,2026-05-06T03:19:41.740135+00:00,67.9233,0.1609,95.793,-0.1212,0.8473,0.0,2400.0,0.0,6.3999
90.0,2026-05-06T03:19:42.247743+00:00,68.0105,0.1873,95.9566,-0.0546,0.8473,0.0,2400.0,0.0,6.4
90.5,2026-05-06T03:19:42.739313+00:00,68.2047,0.2712,95.9666,-0.042,0.8473,0.0,2400.0,0.0,6.4
91.0,2026-05-06T03:19:43.239328+00:00,68.2268,0.2085,96.0901,0.0063,0.8473,0.0,2400.0,0.0,6.4
91.5,2026-05-06T03:19:43.741634+00:00,68.371,0.2239,96.1849,0.1283,0.8473,0.0,2400.0,0.0,6.4
92.0,2026-05-06T03:19:44.239318+00:00,68.3546,0.1721,96.0033,0.0909,0.8473,0.0,2400.0,0.0,6.4
92.5,2026-05-06T03:19:44.742882+00:00,68.3419,0.0686,96.1182,0.1084,0.8473,0.0,2400.0,0.0,6.4
93.0,2026-05-06T03:19:45.239496+00:00,68.4595,0.1164,96.0909,0.0448,0.8473,0.0,2400.0,0.0,6.3488
93.5,2026-05-06T03:19:45.739935+00:00,68.4226,0.0258,96.0698,0.0344,0.8473,0.0,2400.0,0.0,6.3238
94.0,2026-05-06T03:19:46.239334+00:00,68.3942,0.0198,96.0305,-0.0198,0.8473,0.0,2400.0,0.0,6.3116
94.5,2026-05-06T03:19:46.739312+00:00,68.4997,0.0789,96.1392,-0.0152,0.8473,0.0,2400.0,0.0,6.3057
95.0,2026-05-06T03:19:47.245631+00:00,68.708,0.1243,96.2227,0.0731,0.8473,0.0,2400.0,0.0,6.3028
95.5,2026-05-06T03:19:47.741793+00:00,68.6136,0.0955,96.1711,0.0176,0.8473,0.0,2400.0,0.0,6.3526
96.0,2026-05-06T03:19:48.239303+00:00,68.7956,0.2007,96.1315,0.0136,0.8473,0.0,2400.0,0.0,6.3256
96.5,2026-05-06T03:19:48.739377+00:00,69.0627,0.2815,96.1011,0.0104,0.8473,0.0,2400.0,0.0,6.3125
97.0,2026-05-06T03:19:49.239349+00:00,69.0135,0.1527,96.0777,0.0157,0.8473,0.0,2400.0,0.0,6.3061
97.5,2026-05-06T03:19:49.747098+00:00,68.9757,0.181,96.0597,-0.0265,0.8473,0.0,2400.0,0.0,6.303
98.0,2026-05-06T03:19:50.239326+00:00,68.9466,0.0755,96.0459,-0.0589,0.8473,0.0,2400.0,0.0,6.3527
98.5,2026-05-06T03:19:50.739351+00:00,68.9242,-0.0692,96.2667,0.0318,0.8473,0.0,2400.0,0.0,6.3769
99.0,2026-05-06T03:19:51.239353+00:00,69.1616,0.0741,96.1124,-0.0064,0.8473,0.0,2400.0,0.0,6.3375
99.5,2026-05-06T03:19:51.739316+00:00,68.9622,-0.0067,95.8319,-0.0897,0.8473,0.0,2400.0,0.0,6.3183
100.0,2026-05-06T03:19:52.243821+00:00,68.9363,-0.0052,95.8708,-0.069,0.8473,0.0,2400.0,0.0,6.3089
100.5,2026-05-06T03:19:52.739663+00:00,69.2981,0.1869,96.0164,-0.0145,0.8473,0.0,2400.0,0.0,6.3556
101.0,2026-05-06T03:19:53.239473+00:00,69.5762,0.2073,95.9894,-0.0188,0.8473,0.0,2400.0,0.0,6.3783
101.5,2026-05-06T03:19:53.739311+00:00,69.5354,0.2866,96.0844,-0.0607,0.8473,0.0,2400.0,0.0,6.3894
102.0,2026-05-06T03:19:54.240397+00:00,69.5041,0.2839,96.1806,0.0227,0.8473,0.0,2400.0,0.0,6.3948
102.5,2026-05-06T03:19:54.748321+00:00,69.3527,0.0273,96.2545,0.1409,0.8473,0.0,2400.0,0.0,6.3463
103.0,2026-05-06T03:19:55.239292+00:00,69.3637,-0.1063,96.1956,0.1083,0.8473,0.0,2400.0,0.0,6.3738
103.5,2026-05-06T03:19:55.739503+00:00,69.3721,-0.0817,96.2661,0.0832,0.8473,0.0,2400.0,0.0,6.3872
