monotonic_offset_s,utc_timestamp,T,T_dot,U,U_dot,V,V_dot,f,f_dot,mem
33.0,2026-05-06T17:14:24.576093+00:00,73.1302,0.285,96.0658,-0.0693,0.8483,0.0,2400.0,0.0,5.5618
33.5,2026-05-06T17:14:25.076290+00:00,73.1579,0.2191,96.1662,0.0239,0.8483,0.0,2400.0,0.0,5.5813
34.000411,2026-05-06T17:14:25.577206+00:00,73.3065,0.1047,96.1278,-0.0202,0.8483,0.0,2400.0,0.0,5.5909
34.5,2026-05-06T17:14:26.076098+00:00,73.5479,0.1441,96.2139,0.023,0.8483,0.0,2400.0,0.0,5.5956
35.0,2026-05-06T17:14:26.582099+00:00,73.8608,0.3653,96.257,0.0486,0.8483,0.0,2400.0,0.0,5.5978
35.5,2026-05-06T17:14:27.076120+00:00,73.974,0.4081,96.1975,0.0373,0.8483,0.0,2400.0,0.0,5.5989
36.0,2026-05-06T17:14:27.576109+00:00,73.9337,0.3136,96.2675,0.0673,0.8483,0.0,2400.0,0.0,5.5995
36.5,2026-05-06T17:14:28.076071+00:00,74.0301,0.2411,96.3213,0.0517,0.8483,0.0,2400.0,0.0,5.5997
37.0,2026-05-06T17:14:28.576090+00:00,73.9768,0.058,96.3627,0.0783,0.8483,0.0,2400.0,0.0,5.5999
37.5,2026-05-06T17:14:29.080398+00:00,74.0632,0.0446,96.2787,0.0216,0.8483,0.0,2400.0,0.0,5.5999
38.0,2026-05-06T17:14:29.576977+00:00,74.2568,0.1615,96.3299,0.0243,0.8483,0.0,2400.0,0.0,5.6
38.5,2026-05-06T17:14:30.078699+00:00,74.2784,0.1242,96.1379,-0.0199,0.8483,0.0,2400.0,0.0,5.6
39.0,2026-05-06T17:14:30.576140+00:00,74.295,0.1591,96.106,-0.0538,0.8483,0.0,2400.0,0.0,5.6
39.5,2026-05-06T17:14:31.076142+00:00,74.1804,0.0586,96.1972,-0.0414,0.8483,0.0,2400.0,0.0,5.5488
40.0,2026-05-06T17:14:31.581308+00:00,74.4742,0.1087,96.2672,-0.0318,0.8483,0.0,2400.0,0.0,5.5238
40.5,2026-05-06T17:14:32.076146+00:00,74.4455,0.0835,96.2054,-0.0244,0.8483,0.0,2400.0,0.0,5.5116
41.0,2026-05-06T17:14:32.576099+00:00,74.5506,0.1278,96.2736,-0.0188,0.8483,0.0,2400.0,0.0,5.5057
41.5,2026-05-06T17:14:33.076577+00:00,74.6315,0.2255,96.326,0.0627,0.8483,0.0,2400.0,0.0,5.5028
42.0,2026-05-06T17:14:33.577982+00:00,74.5663,0.0461,96.2505,0.0482,0.8483,0.0,2400.0,0.0,5.5014
42.5,2026-05-06T17:14:34.081576+00:00,74.5163,0.0354,96.1926,-0.0015,0.8483,0.0,2400.0,0.0,5.5007
43.0,2026-05-06T17:14:34.576105+00:00,74.7323,0.0909,96.2637,-0.0012,0.8483,0.0,2400.0,0.0,5.5003
43.5,2026-05-06T17:14:35.076098+00:00,74.7711,0.0698,96.2027,-0.0009,0.8483,0.0,2400.0,0.0,5.5002
44.0,2026-05-06T17:14:35.576277+00:00,74.801,0.1173,96.1558,-0.0393,0.8483,0.0,2400.0,0.0,5.5001
44.5,2026-05-06T17:14:36.076096+00:00,74.5693,0.0265,96.1197,-0.0687,0.8483,0.0,2400.0,0.0,5.5
45.0,2026-05-06T17:14:36.581326+00:00,74.7731,0.0204,96.092,-0.0528,0.8483,0.0,2400.0,0.0,5.5
45.5,2026-05-06T17:14:37.076971+00:00,74.9298,0.0793,96.0707,-0.0406,0.8483,0.0,2400.0,0.0,5.5512
46.000239,2026-05-06T17:14:37.576400+00:00,75.1774,0.1882,95.9387,-0.1083,0.8483,0.0,2400.0,0.0,5.5762
46.5,2026-05-06T17:14:38.076541+00:00,75.1132,0.2719,95.9529,-0.0833,0.8483,0.0,2400.0,0.0,5.5372
47.0,2026-05-06T17:14:38.576181+00:00,75.3184,0.2726,95.9638,-0.064,0.8483,0.0,2400.0,0.0,5.5181
47.5,2026-05-06T17:14:39.081418+00:00,74.8398,-0.045,95.9722,-0.0492,0.7996,-0.0487,2045.94,-354.06,5.5089
48.0,2026-05-06T17:14:39.576161+00:00,74.7264,-0.2255,96.0943,0.0008,0.7797,-0.0686,1900.8108,-499.1892,5.5043
48.5,2026-05-06T17:14:40.076161+00:00,74.2575,-0.4278,96.0725,0.0006,0.7715,-0.0281,1841.3223,-204.6177,5.5021
49.0,2026-05-06T17:14:40.576140+00:00,74.0244,-0.647,96.1714,0.0776,0.7681,-0.0115,1816.938,-83.8728,5.501
49.5,2026-05-06T17:14:41.076172+00:00,73.7179,-0.5609,96.1317,0.0596,0.7668,-0.0047,1806.9429,-34.3795,5.5005
50.0,2026-05-06T17:14:41.582455+00:00,73.4824,-0.622,96.217,0.0844,0.7662,-0.0019,1802.8459,-14.0921,5.5002
50.5,2026-05-06T17:14:42.076170+00:00,73.3013,-0.4781,96.0511,0.0263,0.766,-0.0008,1801.1665,-5.7764,5.5001
51.0,2026-05-06T17:14:42.576152+00:00,73.2895,-0.3675,96.1549,0.0202,0.7659,-0.0003,1800.4782,-2.3677,5.5001
51.5,2026-05-06T17:14:43.076119+00:00,73.2803,-0.2188,96.0034,-0.023,0.7658,-0.0001,1800.196,-0.9705,5.5
52.0,2026-05-06T17:14:43.576157+00:00,73.0188,-0.2318,96.3497,0.0594,0.7658,-0.0001,1800.0803,-0.3978,5.5
52.5,2026-05-06T17:14:44.081257+00:00,72.945,-0.1782,96.3845,0.0842,0.7658,-0.0,1800.0329,-0.1631,5.5
53.0,2026-05-06T17:14:44.576159+00:00,73.0156,-0.1369,96.4112,0.0648,0.7658,-0.0,1800.0135,-0.0668,5.5512
53.5,2026-05-06T17:14:45.076184+00:00,72.9426,-0.1689,96.2004,0.0498,0.7658,-0.0,1800.0055,-0.0274,5.525
54.0,2026-05-06T17:14:45.576142+00:00,72.8864,-0.0662,96.2697,0.0383,0.7658,-0.0,1800.0023,-0.0112,5.5122
54.5,2026-05-06T17:14:46.076121+00:00,72.716,-0.1145,96.323,0.1065,0.7658,-0.0,1800.0009,-0.0046,5.506
55.000676,2026-05-06T17:14:46.582511+00:00,72.4578,-0.2789,96.3639,0.0047,0.7658,-0.0,1800.0004,-0.0019,5.5029
55.5,2026-05-06T17:14:47.076144+00:00,72.3866,-0.278,96.2797,-0.0349,0.7658,-0.0,1800.0002,-0.0008,5.5014
56.000488,2026-05-06T17:14:47.576655+00:00,72.4591,-0.2137,96.3307,-0.0268,0.7658,-0.0,1800.0001,-0.0003,5.5007
56.5,2026-05-06T17:14:48.076155+00:00,72.3876,-0.1642,96.231,0.0102,0.7658,-0.0,1800.0,-0.0001,5.5003
57.0,2026-05-06T17:14:48.577866+00:00,72.3326,-0.0626,96.1776,-0.0307,0.7658,-0.0,1800.0,-0.0001,5.5002
57.5,2026-05-06T17:14:49.083076+00:00,72.1631,-0.1117,96.3679,0.015,0.7658,-0.0,1800.0,-0.0,5.5513
58.0,2026-05-06T17:14:49.576157+00:00,72.16,-0.1495,96.3985,0.0115,0.7658,-0.0,1800.0,-0.0,5.5762
58.5,2026-05-06T17:14:50.076339+00:00,72.4123,0.0123,96.5377,0.086,0.7658,-0.0,1800.0,-0.0,5.5884
59.0,2026-05-06T17:14:50.576156+00:00,72.4788,0.0731,96.6446,0.1046,0.7658,-0.0,1800.0,-0.0,5.5943
59.5,2026-05-06T17:14:51.076147+00:00,72.6573,0.2471,96.7269,0.1653,0.7658,-0.0,1800.0,-0.0,5.5972
60.0,2026-05-06T17:14:51.583080+00:00,72.5399,0.1899,96.6975,0.1733,0.7658,-0.0,1800.0,-0.0,5.5987
60.5,2026-05-06T17:14:52.076150+00:00,72.7042,0.146,96.7675,0.1332,0.7658,-0.0,1800.0,-0.0,5.5993
61.0,2026-05-06T17:14:52.576203+00:00,72.576,0.0486,96.937,0.1795,0.7658,-0.0,1800.0,-0.0,5.5997
61.5,2026-05-06T17:14:53.076210+00:00,72.6047,-0.0263,96.8359,0.0994,0.7658,-0.0,1800.0,-0.0,5.5486
62.0,2026-05-06T17:14:53.576271+00:00,72.6267,0.0434,96.8739,0.0764,0.7658,-0.0,1800.0,-0.0,5.5237
62.5,2026-05-06T17:14:54.082661+00:00,72.6437,-0.0303,96.7873,0.0202,0.7658,-0.0,1800.0,-0.0,5.5116
63.0,2026-05-06T17:14:54.576576+00:00,72.784,0.104,96.7209,0.0078,0.7658,-0.0,1800.0,-0.0,5.5057
63.5,2026-05-06T17:14:55.076129+00:00,72.7646,0.0799,96.5541,-0.0712,0.7658,-0.0,1800.0,-0.0,5.5028
64.002103,2026-05-06T17:14:55.578287+00:00,72.8769,0.1251,96.4258,-0.1704,0.7658,-0.0,1800.0,-0.0,5.5013
64.5,2026-05-06T17:14:56.077844+00:00,72.9632,0.1598,96.5587,-0.0924,0.7658,-0.0,1800.0,-0.0,5.5007
65.0,2026-05-06T17:14:56.582083+00:00,73.0296,0.1228,96.5451,-0.1096,0.7658,-0.0,1800.0,-0.0,5.5003
65.500098,2026-05-06T17:14:57.076329+00:00,73.0806,0.158,96.5347,-0.0842,0.7658,-0.0,1800.0,-0.0,5.5002
66.0,2026-05-06T17:14:57.576163+00:00,72.8652,-0.0058,96.411,-0.1033,0.7658,-0.0,1800.0,-0.0,5.5001
66.5,2026-05-06T17:14:58.076173+00:00,72.827,-0.0681,96.3159,-0.0794,0.7658,-0.0,1800.0,-0.0,5.4488
67.0,2026-05-06T17:14:58.576159+00:00,72.9249,-0.0523,96.4742,0.0161,0.7658,-0.0,1800.0,-0.0,5.4238
67.5,2026-05-06T17:14:59.083330+00:00,73.0001,-0.0402,96.3413,-0.0725,0.7658,-0.0,1800.0,-0.0,5.4116
68.0,2026-05-06T17:14:59.578672+00:00,72.9307,0.0327,96.2623,-0.0943,0.7658,0.0,1800.0,0.0,5.4057
68.5,2026-05-06T17:15:00.076154+00:00,72.8773,0.0251,96.3173,-0.0725,0.7658,0.0,1800.0,0.0,5.4028
69.0,2026-05-06T17:15:00.576130+00:00,72.9635,0.0193,96.4753,0.0214,0.7658,0.0,1800.0,0.0,5.4014
69.5006,2026-05-06T17:15:01.076820+00:00,73.1571,0.0785,96.481,0.0551,0.7658,0.0,1800.0,0.0,5.4007
70.0,2026-05-06T17:15:01.582580+00:00,73.0513,0.0603,96.6011,0.0423,0.7658,0.0,1800.0,0.0,5.4003
70.5,2026-05-06T17:15:02.076143+00:00,72.97,0.0464,96.5777,0.0788,0.7658,0.0,1800.0,0.0,5.4002
71.0,2026-05-06T17:15:02.576142+00:00,73.0348,0.0356,96.5597,0.0991,0.7658,0.0,1800.0,0.0,5.4001
71.5,2026-05-06T17:15:03.076161+00:00,73.2119,0.0274,96.3145,-0.0009,0.7658,0.0,1800.0,0.0,5.4
72.0,2026-05-06T17:15:03.576154+00:00,73.2207,0.0847,96.3574,-0.0393,0.7658,0.0,1800.0,0.0,5.4
72.5,2026-05-06T17:15:04.082027+00:00,73.2275,0.1287,96.3904,-0.0302,0.7658,0.0,1800.0,0.0,5.4
73.0,2026-05-06T17:15:04.576145+00:00,73.2327,0.0989,96.4158,-0.0618,0.7658,0.0,1800.0,0.0,5.4512
73.5,2026-05-06T17:15:05.076545+00:00,73.364,0.076,96.551,-0.0089,0.7658,0.0,1800.0,0.0,5.4762
74.0,2026-05-06T17:15:05.576690+00:00,73.4649,0.1221,96.7706,0.0703,0.7658,0.0,1800.0,0.0,5.4884
74.5,2026-05-06T17:15:06.076120+00:00,73.6697,0.2211,96.708,0.1312,0.7658,0.0,1800.0,0.0,5.5455
75.0,2026-05-06T17:15:06.580396+00:00,73.8271,0.2972,96.7755,0.1394,0.7658,0.0,1800.0,0.0,5.5734
75.5,2026-05-06T17:15:07.076139+00:00,73.8208,0.2284,96.8275,0.1457,0.7658,0.0,1800.0,0.0,5.5358
76.0,2026-05-06T17:15:07.576146+00:00,73.816,0.1756,96.8674,0.1505,0.7658,0.0,1800.0,0.0,5.5175
76.5,2026-05-06T17:15:08.076152+00:00,73.8123,0.0713,96.7824,0.0771,0.7658,0.0,1800.0,0.0,5.5085
77.0,2026-05-06T17:15:08.576511+00:00,73.8095,-0.0088,96.717,-0.0178,0.7658,0.0,1800.0,0.0,5.5042
77.5,2026-05-06T17:15:09.081693+00:00,73.8073,-0.0068,96.6668,-0.0137,0.7658,0.0,1800.0,0.0,5.502
78.0,2026-05-06T17:15:09.576491+00:00,73.9329,0.0584,96.6282,-0.0491,0.7658,0.0,1800.0,0.0,5.501
78.5,2026-05-06T17:15:10.076558+00:00,73.7748,-0.0187,96.7142,-0.0377,0.7658,0.0,1800.0,0.0,5.5005
79.0,2026-05-06T17:15:10.576669+00:00,73.5261,-0.1417,96.7804,-0.029,0.7658,0.0,1800.0,0.0,5.449
79.5,2026-05-06T17:15:11.078587+00:00,73.7168,-0.0453,96.7155,-0.0223,0.7658,0.0,1800.0,0.0,5.4239
80.000193,2026-05-06T17:15:11.595014+00:00,73.736,-0.0984,96.7813,0.0214,0.7658,0.0,1800.0,0.0,5.4117
80.5,2026-05-06T17:15:12.077845+00:00,73.7508,-0.012,96.7162,0.0165,0.7658,0.0,1800.0,0.0,5.4569
81.0,2026-05-06T17:15:12.576180+00:00,73.8895,0.1817,96.6431,0.0049,0.7658,0.0,1800.0,0.0,5.479
81.5,2026-05-06T17:15:13.076372+00:00,73.8688,0.076,96.4943,-0.0733,0.7658,0.0,1800.0,0.0,5.4897
82.0,2026-05-06T17:15:13.576128+00:00,73.8529,0.0584,96.4956,-0.0949,0.7658,0.0,1800.0,0.0,5.5462
82.5,2026-05-06T17:15:14.081725+00:00,73.9679,0.1085,96.4966,-0.073,0.7658,0.0,1800.0,0.0,5.5225
83.00151,2026-05-06T17:15:14.578254+00:00,73.929,0.0198,96.4974,-0.0946,0.7658,0.0,1800.0,0.0,5.5622
83.5,2026-05-06T17:15:15.076121+00:00,73.8992,0.0152,96.498,-0.0727,0.7658,0.0,1800.0,0.0,5.5816
84.0,2026-05-06T17:15:15.576151+00:00,74.0035,0.0753,96.4985,-0.0482,0.7658,0.0,1800.0,0.0,5.591
84.5,2026-05-06T17:15:16.076142+00:00,74.0837,0.0579,96.4988,0.0015,0.7658,0.0,1800.0,0.0,5.5956
85.0,2026-05-06T17:15:16.580783+00:00,74.018,0.0445,96.4991,0.0012,0.7658,0.0,1800.0,0.0,5.5979
85.5,2026-05-06T17:15:17.076142+00:00,74.0949,0.0978,96.4993,0.0009,0.7658,0.0,1800.0,0.0,5.5478
86.0,2026-05-06T17:15:17.576131+00:00,74.1539,0.0752,96.3838,-0.0379,0.7658,0.0,1800.0,0.0,5.5233
86.5,2026-05-06T17:15:18.076144+00:00,74.072,-0.0058,96.4107,-0.0291,0.7658,0.0,1800.0,0.0,5.5114
87.0,2026-05-06T17:15:18.576141+00:00,74.0091,-0.0045,96.1999,-0.0995,0.7658,0.0,1800.0,0.0,5.5055
87.5,2026-05-06T17:15:19.082616+00:00,73.9607,-0.0671,96.2694,-0.0765,0.7658,0.0,1800.0,0.0,5.5027
88.0,2026-05-06T17:15:19.576150+00:00,74.0508,-0.0516,96.3227,-0.0588,0.7658,0.0,1800.0,0.0,5.5525
88.5,2026-05-06T17:15:20.076210+00:00,74.12,0.024,96.3638,-0.0452,0.7658,0.0,1800.0,0.0,5.5256
89.0,2026-05-06T17:15:20.577092+00:00,74.1732,0.0821,96.3953,0.0038,0.7658,0.0,1800.0,0.0,5.5125
89.5,2026-05-06T17:15:21.076342+00:00,74.3414,0.1904,96.5352,0.0415,0.7658,0.0,1800.0,0.0,5.5061
90.0,2026-05-06T17:15:21.585037+00:00,74.2161,0.0827,96.4114,0.0705,0.7658,0.0,1800.0,0.0,5.503
90.5,2026-05-06T17:15:22.076119+00:00,74.2471,0.0635,96.293,0.0079,0.7658,0.0,1800.0,0.0,5.5015
91.0,2026-05-06T17:15:22.576126+00:00,74.1436,-0.0148,96.1095,-0.0711,0.7658,0.0,1800.0,0.0,5.4495
91.5,2026-05-06T17:15:23.076144+00:00,74.1914,-0.075,96.1999,-0.0546,0.7658,0.0,1800.0,0.0,5.4242
92.0,2026-05-06T17:15:23.576196+00:00,74.4826,0.1333,96.0148,-0.1268,0.7658,0.0,1800.0,0.0,5.4118
92.5,2026-05-06T17:15:24.081181+00:00,74.4519,0.1024,96.1271,-0.136,0.7658,0.0,1800.0,0.0,5.4058
93.0,2026-05-06T17:15:24.576166+00:00,74.5556,0.206,96.2134,-0.066,0.7658,0.0,1800.0,0.0,5.5052
93.5,2026-05-06T17:15:25.076886+00:00,74.508,0.1583,96.0483,-0.0816,0.7658,0.0,1800.0,0.0,5.5537
94.0,2026-05-06T17:15:25.576126+00:00,74.5987,0.0581,96.1528,0.0144,0.7658,0.0,1800.0,0.0,5.5774
94.5,2026-05-06T17:15:26.077111+00:00,74.5412,0.0446,96.21,0.0034,0.7658,0.0,1800.0,0.0,5.589
95.0,2026-05-06T17:15:26.582744+00:00,74.6242,0.0343,96.1614,0.0489,0.7658,0.0,1800.0,0.0,5.5946
95.5,2026-05-06T17:15:27.076126+00:00,74.8153,0.1536,96.2398,0.0376,0.7658,0.0,1800.0,0.0,5.5974
96.0,2026-05-06T17:15:27.576121+00:00,74.4531,-0.0728,96.1843,-0.0097,0.7658,0.0,1800.0,0.0,5.5987
96.5,2026-05-06T17:15:28.076462+00:00,74.5565,0.0077,96.2573,0.0697,0.7658,0.0,1800.0,0.0,5.5994
97.0,2026-05-06T17:15:28.577292+00:00,74.636,0.0059,96.1978,0.015,0.7658,0.0,1800.0,0.0,5.5997
97.5,2026-05-06T17:15:29.084752+00:00,74.5698,-0.1227,96.2677,0.0192,0.7658,0.0,1800.0,0.0,5.5487
98.0,2026-05-06T17:15:29.576485+00:00,74.5189,0.0329,96.2058,0.0148,0.7658,0.0,1800.0,0.0,5.5237
98.5,2026-05-06T17:15:30.076160+00:00,74.6071,0.0253,96.1582,-0.0272,0.7658,0.0,1800.0,0.0,5.5116
99.0,2026-05-06T17:15:30.576144+00:00,74.8022,0.0831,95.7513,-0.1443,0.7658,0.0,1800.0,0.0,5.5057
99.5,2026-05-06T17:15:31.076342+00:00,74.9521,0.1911,95.67,-0.1958,0.7658,0.0,1800.0,0.0,5.5028
100.0,2026-05-06T17:15:31.583550+00:00,74.94,0.2105,95.7464,-0.1505,0.7658,0.0,1800.0,0.0,5.5013
100.5,2026-05-06T17:15:32.076405+00:00,75.058,0.2255,95.8976,-0.1234,0.7658,0.0,1800.0,0.0,5.4495
101.0,2026-05-06T17:15:32.576343+00:00,75.0215,0.1096,95.9213,-0.0948,0.7658,0.0,1800.0,0.0,5.4241
101.5,2026-05-06T17:15:33.076387+00:00,75.1206,0.0843,96.0552,-0.0343,0.7658,0.0,1800.0,0.0,5.4118
102.0,2026-05-06T17:15:33.576134+00:00,75.1968,0.1284,96.0424,0.097,0.7658,0.0,1800.0,0.0,5.4057
